motif_count,hourglass_type,signature,fanin_sig,fanout_sig,n_FWD,n_BWD,n_LAT,n_waist,n_waist_active,n_waist_eff,n_periphery,compression,bottleneck_area,bottleneck_level,k_in,k_out,structure_str,fan_in_0_area,fan_in_0_level,fan_in_1_area,fan_in_1_level,fan_out_0_area,fan_out_0_level,fan_out_1_area,fan_out_1_level
2557,mixed,FWD->BWD,FWD,BWD,2,2,0,584,3,1.995,811,1.389,LH,3,2,2,"[AL.LHL2, LH.SNPL2] -> LHL3 -> [AL.MBL2, SNPL2]",AL.LH,2,LH.SNP,2,AL.MB,2,SNP,2
2194,mixed,FWD->BWD,FWD,BWD,2,2,0,584,4,2.697,1211,2.074,LH,3,2,2,"[AL.LHL2, LH.VLNPL2] -> LHL3 -> [ALL2, LH.SNPL2]",AL.LH,2,LH.VLNP,2,AL,2,LH.SNP,2
2189,mixed,FWD->BWD,FWD,BWD,2,2,0,584,3,1.548,736,1.26,LH,3,2,2,"[AL.LHL2, AL.MBL2] -> LHL3 -> [LH.MBL2, SNPL2]",AL.LH,2,AL.MB,2,LH.MB,2,SNP,2
2178,mixed,FWD->BWD,FWD,BWD,2,2,0,584,9,2.393,1257,2.152,LH,3,2,2,"[AL.VLNPL2, LHL2] -> LHL3 -> [ALL2, AL.LHL2]",AL.VLNP,2,LH,2,AL,2,AL.LH,2
2149,mixed,FWD->BWD,FWD,BWD,2,2,0,584,2,1.493,778,1.332,LH,3,2,2,"[AL.LHL2, AL.MBL2] -> LHL3 -> [MB.SNPL2, SNPL2]",AL.LH,2,AL.MB,2,MB.SNP,2,SNP,2
2082,mixed,FWD->BWD,FWD,BWD,2,2,0,584,6,1.467,811,1.389,LH,3,2,2,"[AL.LHL2, AL.MBL2] -> LHL3 -> [LH.SNPL2, SNPL2]",AL.LH,2,AL.MB,2,LH.SNP,2,SNP,2
2027,mixed,FWD->BWD,FWD,BWD,2,2,0,584,10,4.7,1244,2.13,LH,3,2,2,"[ALL2, AL.VLNPL2] -> LHL3 -> [AL.LHL2, LH.SNPL2]",AL,2,AL.VLNP,2,AL.LH,2,LH.SNP,2
3344,mixed,LAT->BWD,LAT,BWD,0,2,2,584,2,1.904,3103,5.313,LH,3,2,2,"[SNPL3, VLNPL3] -> LHL3 -> [AL.LHL2, SNPL2]",SNP,3,VLNP,3,AL.LH,2,SNP,2
3292,mixed,LAT->BWD,LAT,BWD,0,2,2,584,2,1.75,3034,5.195,LH,3,2,2,"[SNPL3, VLNPL3] -> LHL3 -> [AL.MBL2, SNPL2]",SNP,3,VLNP,3,AL.MB,2,SNP,2
3156,mixed,LAT->BWD,LAT,BWD,0,2,2,584,2,1.999,4800,8.219,LH,3,2,2,"[SNPL3, VLNPL3] -> LHL3 -> [MBL2, SNPL2]",SNP,3,VLNP,3,MB,2,SNP,2
2495,mixed,LAT->BWD,LAT,BWD,0,2,2,584,7,4.028,2846,4.873,LH,3,2,2,"[LH.SNPL3, SNPL3] -> LHL3 -> [AL.LHL2, AL.MBL2]",LH.SNP,3,SNP,3,AL.LH,2,AL.MB,2
2056,mixed,LAT->BWD,LAT,BWD,0,2,2,584,3,1.658,1989,3.406,LH,3,2,2,"[LH.SNPL3, VLNPL3] -> LHL3 -> [AL.MBL2, SNPL2]",LH.SNP,3,VLNP,3,AL.MB,2,SNP,2
2024,mixed,LAT->BWD,LAT,BWD,0,2,2,584,2,1.608,3004,5.144,LH,3,2,2,"[LH.SNPL3, SNPL3] -> LHL3 -> [AL.MBL2, SNPL2]",LH.SNP,3,SNP,3,AL.MB,2,SNP,2
1996,mixed,LAT->BWD,LAT,BWD,0,2,2,584,2,1.999,2894,4.955,LH,3,2,2,"[SNPL3, VLNPL3] -> LHL3 -> [LH.MBL2, SNPL2]",SNP,3,VLNP,3,LH.MB,2,SNP,2
1996,mixed,LAT->BWD,LAT,BWD,0,2,2,584,2,1.999,2936,5.027,LH,3,2,2,"[SNPL3, VLNPL3] -> LHL3 -> [MB.SNPL2, SNPL2]",SNP,3,VLNP,3,MB.SNP,2,SNP,2
1968,mixed,LAT->BWD,LAT,BWD,0,2,2,584,3,2.15,2058,3.524,LH,3,2,2,"[LH.SNPL3, VLNPL3] -> LHL3 -> [AL.LHL2, SNPL2]",LH.SNP,3,VLNP,3,AL.LH,2,SNP,2
1955,mixed,LAT->BWD,LAT,BWD,0,2,2,584,6,2.682,2725,4.666,LH,3,2,2,"[LH.SNPL3, SNPL3] -> LHL3 -> [AL.MBL2, LHL2]",LH.SNP,3,SNP,3,AL.MB,2,LH,2
34224,mixed,LAT->mix,LAT,mix,0,1,3,584,2,1.946,3610,6.182,LH,3,2,2,"[SNPL3, VLNPL3] -> LHL3 -> [LH.SNPL3, SNPL2]",SNP,3,VLNP,3,LH.SNP,3,SNP,2
16830,mixed,LAT->mix,LAT,mix,0,1,3,584,4,2.024,3452,5.911,LH,3,2,2,"[SNPL3, VLNPL3] -> LHL3 -> [AL.LHL2, LH.SNPL3]",SNP,3,VLNP,3,AL.LH,2,LH.SNP,3
16780,mixed,LAT->mix,LAT,mix,0,1,3,584,4,1.901,3383,5.793,LH,3,2,2,"[SNPL3, VLNPL3] -> LHL3 -> [AL.MBL2, LH.SNPL3]",SNP,3,VLNP,3,AL.MB,2,LH.SNP,3
15408,mixed,LAT->mix,LAT,mix,0,1,3,584,2,1.998,5149,8.817,LH,3,2,2,"[SNPL3, VLNPL3] -> LHL3 -> [LH.SNPL3, MBL2]",SNP,3,VLNP,3,LH.SNP,3,MB,2
12464,mixed,LAT->mix,LAT,mix,0,1,3,584,3,1.947,3610,6.182,LH,3,2,2,"[LH.SNPL3, VLNPL3] -> LHL3 -> [SNPL2, SNPL3]",LH.SNP,3,VLNP,3,SNP,2,SNP,3
10094,mixed,LAT->mix,LAT,mix,0,1,3,584,4,2.142,3243,5.553,LH,3,2,2,"[SNPL3, VLNPL3] -> LHL3 -> [LH.MBL2, LH.SNPL3]",SNP,3,VLNP,3,LH.MB,2,LH.SNP,3
9832,mixed,LAT->mix,LAT,mix,0,1,3,584,3,2.035,1886,3.229,LH,3,2,2,"[LH.VLNPL3, VLNPL3] -> LHL3 -> [LH.SNPL3, SNPL2]",LH.VLNP,3,VLNP,3,LH.SNP,3,SNP,2
9768,mixed,LAT->mix,LAT,mix,0,1,3,584,3,2.009,2901,4.967,LH,3,2,2,"[LH.VLNPL3, SNPL3] -> LHL3 -> [LH.SNPL3, SNPL2]",LH.VLNP,3,SNP,3,LH.SNP,3,SNP,2
9744,mixed,LAT->mix,LAT,mix,0,1,3,584,2,1.999,3016,5.164,LH,3,2,2,"[INPL3, SNPL3] -> LHL3 -> [LH.SNPL3, SNPL2]",INP,3,SNP,3,LH.SNP,3,SNP,2
9744,mixed,LAT->mix,LAT,mix,0,1,3,584,2,1.999,2001,3.426,LH,3,2,2,"[INPL3, VLNPL3] -> LHL3 -> [LH.SNPL3, SNPL2]",INP,3,VLNP,3,LH.SNP,3,SNP,2
38864,pure_LAT,LAT->LAT,LAT,LAT,0,0,4,584,3,1.722,6002,10.277,LH,3,2,2,"[SNPL3, VLNPL3] -> LHL3 -> [LH.SNPL3, MBL3]",SNP,3,VLNP,3,LH.SNP,3,MB,3
30723,pure_LAT,LAT->LAT,LAT,LAT,0,0,4,584,7,1.987,3280,5.616,LH,3,2,2,"[LH.VLNPL3, VLNPL3] -> LHL3 -> [LH.SNPL3, SNPL3]",LH.VLNP,3,VLNP,3,LH.SNP,3,SNP,3
30290,pure_LAT,LAT->LAT,LAT,LAT,0,0,4,584,4,1.932,3395,5.813,LH,3,2,2,"[INPL3, VLNPL3] -> LHL3 -> [LH.SNPL3, SNPL3]",INP,3,VLNP,3,LH.SNP,3,SNP,3
15250,pure_LAT,LAT->LAT,LAT,LAT,0,0,4,584,4,1.959,3414,5.846,LH,3,2,2,"[INP.SNPL3, VLNPL3] -> LHL3 -> [LH.SNPL3, SNPL3]",INP.SNP,3,VLNP,3,LH.SNP,3,SNP,3
14200,pure_LAT,LAT->LAT,LAT,LAT,0,0,4,584,4,1.692,6002,10.277,LH,3,2,2,"[LH.SNPL3, VLNPL3] -> LHL3 -> [MBL3, SNPL3]",LH.SNP,3,VLNP,3,MB,3,SNP,3
12240,pure_LAT,LAT->LAT,LAT,LAT,0,0,4,584,2,1.905,3331,5.704,LH,3,2,2,"[SNPL3, VLNPL3] -> LHL3 -> [LH.SNPL3, MB.SNPL3]",SNP,3,VLNP,3,LH.SNP,3,MB.SNP,3
10720,pure_LAT,LAT->LAT,LAT,LAT,0,0,4,584,3,1.89,5408,9.26,LH,3,2,2,"[INPL3, SNPL3] -> LHL3 -> [LH.SNPL3, MBL3]",INP,3,SNP,3,LH.SNP,3,MB,3
10652,pure_LAT,LAT->LAT,LAT,LAT,0,0,4,584,4,1.867,4278,7.325,LH,3,2,2,"[LH.VLNPL3, VLNPL3] -> LHL3 -> [LH.SNPL3, MBL3]",LH.VLNP,3,VLNP,3,LH.SNP,3,MB,3
10580,pure_LAT,LAT->LAT,LAT,LAT,0,0,4,584,3,1.842,4393,7.522,LH,3,2,2,"[INPL3, VLNPL3] -> LHL3 -> [LH.SNPL3, MBL3]",INP,3,VLNP,3,LH.SNP,3,MB,3
10564,pure_LAT,LAT->LAT,LAT,LAT,0,0,4,584,3,1.836,5293,9.063,LH,3,2,2,"[LH.VLNPL3, SNPL3] -> LHL3 -> [LH.SNPL3, MBL3]",LH.VLNP,3,SNP,3,LH.SNP,3,MB,3
180,mixed,FWD->LAT,FWD,LAT,2,0,2,3,1,1.0,1079,359.667,LH.LX,3,2,2,"[LHL2, VLNPL2] -> LH.LXL3 -> [LHL3, LH.VLNPL3]",LH,2,VLNP,2,LH,3,LH.VLNP,3
180,mixed,FWD->LAT,FWD,LAT,2,0,2,3,1,1.0,1079,359.667,LH.LX,3,2,2,"[LXL2, VLNPL2] -> LH.LXL3 -> [LHL3, LH.VLNPL3]",LX,2,VLNP,2,LH,3,LH.VLNP,3
144,mixed,FWD->LAT,FWD,LAT,2,0,2,3,1,1.0,1246,415.333,LH.LX,3,2,2,"[LHL2, VLNPL2] -> LH.LXL3 -> [LH.VLNPL3, VLNPL3]",LH,2,VLNP,2,LH.VLNP,3,VLNP,3
144,mixed,FWD->LAT,FWD,LAT,2,0,2,3,1,1.0,1246,415.333,LH.LX,3,2,2,"[LXL2, VLNPL2] -> LH.LXL3 -> [LH.VLNPL3, VLNPL3]",LX,2,VLNP,2,LH.VLNP,3,VLNP,3
120,mixed,FWD->LAT,FWD,LAT,2,0,2,3,1,1.0,812,270.667,LH.LX,3,2,2,"[LHL2, LXL2] -> LH.LXL3 -> [LHL3, LH.VLNPL3]",LH,2,LX,2,LH,3,LH.VLNP,3
120,mixed,FWD->LAT,FWD,LAT,2,0,2,3,1,1.0,1788,596.0,LH.LX,3,2,2,"[LHL2, VLNPL2] -> LH.LXL3 -> [LHL3, VLNPL3]",LH,2,VLNP,2,LH,3,VLNP,3
120,mixed,FWD->LAT,FWD,LAT,2,0,2,3,1,1.0,1788,596.0,LH.LX,3,2,2,"[LXL2, VLNPL2] -> LH.LXL3 -> [LHL3, VLNPL3]",LX,2,VLNP,2,LH,3,VLNP,3
108,mixed,FWD->LAT,FWD,LAT,2,0,2,3,1,1.0,1216,405.333,LH.LX,3,2,2,"[LHL2, VLNPL2] -> LH.LXL3 -> [LH.SNPL3, LH.VLNPL3]",LH,2,VLNP,2,LH.SNP,3,LH.VLNP,3
108,mixed,FWD->LAT,FWD,LAT,2,0,2,3,1,1.0,1216,405.333,LH.LX,3,2,2,"[LXL2, VLNPL2] -> LH.LXL3 -> [LH.SNPL3, LH.VLNPL3]",LX,2,VLNP,2,LH.SNP,3,LH.VLNP,3
96,mixed,FWD->LAT,FWD,LAT,2,0,2,3,1,1.0,979,326.333,LH.LX,3,2,2,"[LHL2, LXL2] -> LH.LXL3 -> [LH.VLNPL3, VLNPL3]",LH,2,LX,2,LH.VLNP,3,VLNP,3
108,mixed,FWD->mix,FWD,mix,2,1,1,3,1,1.0,504,168.0,LH.LX,3,2,2,"[LHL2, VLNPL2] -> LH.LXL3 -> [LH.VLNPL2, LH.VLNPL3]",LH,2,VLNP,2,LH.VLNP,2,LH.VLNP,3
108,mixed,FWD->mix,FWD,mix,2,1,1,3,1,1.0,504,168.0,LH.LX,3,2,2,"[LXL2, VLNPL2] -> LH.LXL3 -> [LH.VLNPL2, LH.VLNPL3]",LX,2,VLNP,2,LH.VLNP,2,LH.VLNP,3
90,mixed,FWD->mix,FWD,mix,2,1,1,3,1,1.0,1046,348.667,LH.LX,3,2,2,"[LHL2, VLNPL2] -> LH.LXL3 -> [LHL3, LH.VLNPL2]",LH,2,VLNP,2,LH,3,LH.VLNP,2
90,mixed,FWD->mix,FWD,mix,2,1,1,3,1,1.0,1046,348.667,LH.LX,3,2,2,"[LXL2, VLNPL2] -> LH.LXL3 -> [LHL3, LH.VLNPL2]",LX,2,VLNP,2,LH,3,LH.VLNP,2
72,mixed,FWD->mix,FWD,mix,2,1,1,3,1,1.0,237,79.0,LH.LX,3,2,2,"[LHL2, LXL2] -> LH.LXL3 -> [LH.VLNPL2, LH.VLNPL3]",LH,2,LX,2,LH.VLNP,2,LH.VLNP,3
72,mixed,FWD->mix,FWD,mix,2,1,1,3,1,1.0,588,196.0,LH.LX,3,2,2,"[LHL2, LXL2] -> LH.LXL3 -> [LH.VLNPL3, VLNPL2]",LH,2,LX,2,LH.VLNP,3,VLNP,2
72,mixed,FWD->mix,FWD,mix,2,1,1,3,1,1.0,1213,404.333,LH.LX,3,2,2,"[LHL2, VLNPL2] -> LH.LXL3 -> [LH.VLNPL2, VLNPL3]",LH,2,VLNP,2,LH.VLNP,2,VLNP,3
72,mixed,FWD->mix,FWD,mix,2,1,1,3,1,1.0,1213,404.333,LH.LX,3,2,2,"[LXL2, VLNPL2] -> LH.LXL3 -> [LH.VLNPL2, VLNPL3]",LX,2,VLNP,2,LH.VLNP,2,VLNP,3
60,mixed,FWD->mix,FWD,mix,2,1,1,3,1,1.0,779,259.667,LH.LX,3,2,2,"[LHL2, LXL2] -> LH.LXL3 -> [LHL3, LH.VLNPL2]",LH,2,LX,2,LH,3,LH.VLNP,2
60,mixed,FWD->mix,FWD,mix,2,1,1,3,1,1.0,1130,376.667,LH.LX,3,2,2,"[LHL2, LXL2] -> LH.LXL3 -> [LHL3, VLNPL2]",LH,2,LX,2,LH,3,VLNP,2
810,mixed,mix->LAT,mix,LAT,1,0,3,3,1,1.0,1737,579.0,LH.LX,3,2,2,"[VLNPL2, VLNPL3] -> LH.LXL3 -> [LHL3, LH.VLNPL3]",VLNP,2,VLNP,3,LH,3,LH.VLNP,3
540,mixed,mix->LAT,mix,LAT,1,0,3,3,1,1.0,1470,490.0,LH.LX,3,2,2,"[LHL2, VLNPL3] -> LH.LXL3 -> [LHL3, LH.VLNPL3]",LH,2,VLNP,3,LH,3,LH.VLNP,3
540,mixed,mix->LAT,mix,LAT,1,0,3,3,1,1.0,1470,490.0,LH.LX,3,2,2,"[LXL2, VLNPL3] -> LH.LXL3 -> [LHL3, LH.VLNPL3]",LX,2,VLNP,3,LH,3,LH.VLNP,3
486,mixed,mix->LAT,mix,LAT,1,0,3,3,1,1.0,1874,624.667,LH.LX,3,2,2,"[VLNPL2, VLNPL3] -> LH.LXL3 -> [LH.SNPL3, LH.VLNPL3]",VLNP,2,VLNP,3,LH.SNP,3,LH.VLNP,3
405,mixed,mix->LAT,mix,LAT,1,0,3,3,1,1.0,2416,805.333,LH.LX,3,2,2,"[VLNPL2, VLNPL3] -> LH.LXL3 -> [LHL3, LH.SNPL3]",VLNP,2,VLNP,3,LH,3,LH.SNP,3
324,mixed,mix->LAT,mix,LAT,1,0,3,3,1,1.0,1607,535.667,LH.LX,3,2,2,"[LHL2, VLNPL3] -> LH.LXL3 -> [LH.SNPL3, LH.VLNPL3]",LH,2,VLNP,3,LH.SNP,3,LH.VLNP,3
324,mixed,mix->LAT,mix,LAT,1,0,3,3,1,1.0,1607,535.667,LH.LX,3,2,2,"[LXL2, VLNPL3] -> LH.LXL3 -> [LH.SNPL3, LH.VLNPL3]",LX,2,VLNP,3,LH.SNP,3,LH.VLNP,3
324,mixed,mix->LAT,mix,LAT,1,0,3,3,1,1.0,2919,973.0,LH.LX,3,2,2,"[VLNPL2, VLNPL3] -> LH.LXL3 -> [LH.VLNPL3, SNPL3]",VLNP,2,VLNP,3,LH.VLNP,3,SNP,3
324,mixed,mix->LAT,mix,LAT,1,0,3,3,1,1.0,1295,431.667,LH.LX,3,2,2,"[VLNPL2, VLNPL3] -> LH.LXL3 -> [LH.VLNPL3, VLNP.VMNPL3]",VLNP,2,VLNP,3,LH.VLNP,3,VLNP.VMNP,3
270,mixed,mix->LAT,mix,LAT,1,0,3,3,1,1.0,1591,530.333,LH.LX,3,2,2,"[AL.LHL2, VLNPL3] -> LH.LXL3 -> [LHL3, LH.VLNPL3]",AL.LH,2,VLNP,3,LH,3,LH.VLNP,3
486,mixed,mix->mix,mix,mix,1,1,2,3,1,1.0,1162,387.333,LH.LX,3,2,2,"[VLNPL2, VLNPL3] -> LH.LXL3 -> [LH.VLNPL2, LH.VLNPL3]",VLNP,2,VLNP,3,LH.VLNP,2,LH.VLNP,3
405,mixed,mix->mix,mix,mix,1,1,2,3,1,1.0,1704,568.0,LH.LX,3,2,2,"[VLNPL2, VLNPL3] -> LH.LXL3 -> [LHL3, LH.VLNPL2]",VLNP,2,VLNP,3,LH,3,LH.VLNP,2
324,mixed,mix->mix,mix,mix,1,1,2,3,1,1.0,895,298.333,LH.LX,3,2,2,"[LHL2, VLNPL3] -> LH.LXL3 -> [LH.VLNPL2, LH.VLNPL3]",LH,2,VLNP,3,LH.VLNP,2,LH.VLNP,3
324,mixed,mix->mix,mix,mix,1,1,2,3,1,1.0,1246,415.333,LH.LX,3,2,2,"[LHL2, VLNPL3] -> LH.LXL3 -> [LH.VLNPL3, VLNPL2]",LH,2,VLNP,3,LH.VLNP,3,VLNP,2
324,mixed,mix->mix,mix,mix,1,1,2,3,1,1.0,895,298.333,LH.LX,3,2,2,"[LXL2, VLNPL3] -> LH.LXL3 -> [LH.VLNPL2, LH.VLNPL3]",LX,2,VLNP,3,LH.VLNP,2,LH.VLNP,3
324,mixed,mix->mix,mix,mix,1,1,2,3,1,1.0,1246,415.333,LH.LX,3,2,2,"[LXL2, VLNPL3] -> LH.LXL3 -> [LH.VLNPL3, VLNPL2]",LX,2,VLNP,3,LH.VLNP,3,VLNP,2
270,mixed,mix->mix,mix,mix,1,1,2,3,1,1.0,1437,479.0,LH.LX,3,2,2,"[LHL2, VLNPL3] -> LH.LXL3 -> [LHL3, LH.VLNPL2]",LH,2,VLNP,3,LH,3,LH.VLNP,2
270,mixed,mix->mix,mix,mix,1,1,2,3,1,1.0,1788,596.0,LH.LX,3,2,2,"[LHL2, VLNPL3] -> LH.LXL3 -> [LHL3, VLNPL2]",LH,2,VLNP,3,LH,3,VLNP,2
270,mixed,mix->mix,mix,mix,1,1,2,3,1,1.0,1437,479.0,LH.LX,3,2,2,"[LXL2, VLNPL3] -> LH.LXL3 -> [LHL3, LH.VLNPL2]",LX,2,VLNP,3,LH,3,LH.VLNP,2
270,mixed,mix->mix,mix,mix,1,1,2,3,1,1.0,1788,596.0,LH.LX,3,2,2,"[LXL2, VLNPL3] -> LH.LXL3 -> [LHL3, VLNPL2]",LX,2,VLNP,3,LH,3,VLNP,2
36,mixed,FWD->BWD,FWD,BWD,2,2,0,3,1,1.0,555,185.0,LH.LX,3,2,2,"[LHL2, LXL2] -> LH.LXL3 -> [LH.VLNPL2, VLNPL2]",LH,2,LX,2,LH.VLNP,2,VLNP,2
18,mixed,FWD->BWD,FWD,BWD,2,2,0,3,1,1.0,676,225.333,LH.LX,3,2,2,"[AL.LHL2, LHL2] -> LH.LXL3 -> [LH.VLNPL2, VLNPL2]",AL.LH,2,LH,2,LH.VLNP,2,VLNP,2
18,mixed,FWD->BWD,FWD,BWD,2,2,0,3,1,1.0,676,225.333,LH.LX,3,2,2,"[AL.LHL2, LXL2] -> LH.LXL3 -> [LH.VLNPL2, VLNPL2]",AL.LH,2,LX,2,LH.VLNP,2,VLNP,2
18,mixed,FWD->BWD,FWD,BWD,2,2,0,3,1,1.0,463,154.333,LH.LX,3,2,2,"[AL.LXL2, LHL2] -> LH.LXL3 -> [LH.VLNPL2, VLNPL2]",AL.LX,2,LH,2,LH.VLNP,2,VLNP,2
18,mixed,FWD->BWD,FWD,BWD,2,2,0,3,1,1.0,463,154.333,LH.LX,3,2,2,"[AL.LXL2, LXL2] -> LH.LXL3 -> [LH.VLNPL2, VLNPL2]",AL.LX,2,LX,2,LH.VLNP,2,VLNP,2
18,mixed,FWD->BWD,FWD,BWD,2,2,0,3,1,1.0,467,155.667,LH.LX,3,2,2,"[INP.LXL2, LHL2] -> LH.LXL3 -> [LH.VLNPL2, VLNPL2]",INP.LX,2,LH,2,LH.VLNP,2,VLNP,2
18,mixed,FWD->BWD,FWD,BWD,2,2,0,3,1,1.0,467,155.667,LH.LX,3,2,2,"[INP.LXL2, LXL2] -> LH.LXL3 -> [LH.VLNPL2, VLNPL2]",INP.LX,2,LX,2,LH.VLNP,2,VLNP,2
18,mixed,FWD->BWD,FWD,BWD,2,2,0,3,1,1.0,536,178.667,LH.LX,3,2,2,"[LHL2, LX.VMNPL2] -> LH.LXL3 -> [LH.VLNPL2, VLNPL2]",LH,2,LX.VMNP,2,LH.VLNP,2,VLNP,2
18,mixed,FWD->BWD,FWD,BWD,2,2,0,3,1,1.0,465,155.0,LH.LX,3,2,2,"[LHL2, SNP.VMNPL2] -> LH.LXL3 -> [LH.VLNPL2, VLNPL2]",LH,2,SNP.VMNP,2,LH.VLNP,2,VLNP,2
18,mixed,FWD->BWD,FWD,BWD,2,2,0,3,1,1.0,676,225.333,LH.LX,3,2,2,"[LHL2, VLNPL2] -> LH.LXL3 -> [AL.LHL2, LH.VLNPL2]",LH,2,VLNP,2,AL.LH,2,LH.VLNP,2
162,mixed,mix->BWD,mix,BWD,1,2,1,3,1,1.0,1213,404.333,LH.LX,3,2,2,"[LHL2, VLNPL3] -> LH.LXL3 -> [LH.VLNPL2, VLNPL2]",LH,2,VLNP,3,LH.VLNP,2,VLNP,2
162,mixed,mix->BWD,mix,BWD,1,2,1,3,1,1.0,1213,404.333,LH.LX,3,2,2,"[LXL2, VLNPL3] -> LH.LXL3 -> [LH.VLNPL2, VLNPL2]",LX,2,VLNP,3,LH.VLNP,2,VLNP,2
81,mixed,mix->BWD,mix,BWD,1,2,1,3,1,1.0,1334,444.667,LH.LX,3,2,2,"[AL.LHL2, VLNPL3] -> LH.LXL3 -> [LH.VLNPL2, VLNPL2]",AL.LH,2,VLNP,3,LH.VLNP,2,VLNP,2
81,mixed,mix->BWD,mix,BWD,1,2,1,3,1,1.0,1121,373.667,LH.LX,3,2,2,"[AL.LXL2, VLNPL3] -> LH.LXL3 -> [LH.VLNPL2, VLNPL2]",AL.LX,2,VLNP,3,LH.VLNP,2,VLNP,2
81,mixed,mix->BWD,mix,BWD,1,2,1,3,1,1.0,1125,375.0,LH.LX,3,2,2,"[INP.LXL2, VLNPL3] -> LH.LXL3 -> [LH.VLNPL2, VLNPL2]",INP.LX,2,VLNP,3,LH.VLNP,2,VLNP,2
81,mixed,mix->BWD,mix,BWD,1,2,1,3,1,1.0,1194,398.0,LH.LX,3,2,2,"[LX.VMNPL2, VLNPL3] -> LH.LXL3 -> [LH.VLNPL2, VLNPL2]",LX.VMNP,2,VLNP,3,LH.VLNP,2,VLNP,2
81,mixed,mix->BWD,mix,BWD,1,2,1,3,1,1.0,1123,374.333,LH.LX,3,2,2,"[SNP.VMNPL2, VLNPL3] -> LH.LXL3 -> [LH.VLNPL2, VLNPL2]",SNP.VMNP,2,VLNP,3,LH.VLNP,2,VLNP,2
81,mixed,mix->BWD,mix,BWD,1,2,1,3,1,1.0,1334,444.667,LH.LX,3,2,2,"[VLNPL2, VLNPL3] -> LH.LXL3 -> [AL.LHL2, LH.VLNPL2]",VLNP,2,VLNP,3,AL.LH,2,LH.VLNP,2
81,mixed,mix->BWD,mix,BWD,1,2,1,3,1,1.0,1213,404.333,LH.LX,3,2,2,"[VLNPL2, VLNPL3] -> LH.LXL3 -> [LHL2, LH.VLNPL2]",VLNP,2,VLNP,3,LH,2,LH.VLNP,2
81,mixed,mix->BWD,mix,BWD,1,2,1,3,1,1.0,1213,404.333,LH.LX,3,2,2,"[VLNPL2, VLNPL3] -> LH.LXL3 -> [LH.VLNPL2, LX.VLNPL2]",VLNP,2,VLNP,3,LH.VLNP,2,LX.VLNP,2
324,mixed,LAT->mix,LAT,mix,0,1,3,3,1,1.0,1386,462.0,LH.LX,3,2,2,"[LHL3, VLNPL3] -> LH.LXL3 -> [LH.VLNPL2, LH.VLNPL3]",LH,3,VLNP,3,LH.VLNP,2,LH.VLNP,3
324,mixed,LAT->mix,LAT,mix,0,1,3,3,1,1.0,1737,579.0,LH.LX,3,2,2,"[LHL3, VLNPL3] -> LH.LXL3 -> [LH.VLNPL3, VLNPL2]",LH,3,VLNP,3,LH.VLNP,3,VLNP,2
270,mixed,LAT->mix,LAT,mix,0,1,3,3,1,1.0,1386,462.0,LH.LX,3,2,2,"[LH.VLNPL3, VLNPL3] -> LH.LXL3 -> [LHL3, LH.VLNPL2]",LH.VLNP,3,VLNP,3,LH,3,LH.VLNP,2
270,mixed,LAT->mix,LAT,mix,0,1,3,3,1,1.0,1737,579.0,LH.LX,3,2,2,"[LH.VLNPL3, VLNPL3] -> LH.LXL3 -> [LHL3, VLNPL2]",LH.VLNP,3,VLNP,3,LH,3,VLNP,2
162,mixed,LAT->mix,LAT,mix,0,1,3,3,1,1.0,814,271.333,LH.LX,3,2,2,"[INP.LXL3, VLNPL3] -> LH.LXL3 -> [LH.VLNPL2, LH.VLNPL3]",INP.LX,3,VLNP,3,LH.VLNP,2,LH.VLNP,3
162,mixed,LAT->mix,LAT,mix,0,1,3,3,1,1.0,1165,388.333,LH.LX,3,2,2,"[INP.LXL3, VLNPL3] -> LH.LXL3 -> [LH.VLNPL3, VLNPL2]",INP.LX,3,VLNP,3,LH.VLNP,3,VLNP,2
162,mixed,LAT->mix,LAT,mix,0,1,3,3,1,1.0,2065,688.333,LH.LX,3,2,2,"[LHL3, VLNPL3] -> LH.LXL3 -> [LH.SNPL3, LH.VLNPL2]",LH,3,VLNP,3,LH.SNP,3,LH.VLNP,2
162,mixed,LAT->mix,LAT,mix,0,1,3,3,1,1.0,2416,805.333,LH.LX,3,2,2,"[LHL3, VLNPL3] -> LH.LXL3 -> [LH.SNPL3, VLNPL2]",LH,3,VLNP,3,LH.SNP,3,VLNP,2
162,mixed,LAT->mix,LAT,mix,0,1,3,3,1,1.0,1523,507.667,LH.LX,3,2,2,"[LH.VLNPL3, VLNPL3] -> LH.LXL3 -> [LH.SNPL3, LH.VLNPL2]",LH.VLNP,3,VLNP,3,LH.SNP,3,LH.VLNP,2
162,mixed,LAT->mix,LAT,mix,0,1,3,3,1,1.0,1874,624.667,LH.LX,3,2,2,"[LH.VLNPL3, VLNPL3] -> LH.LXL3 -> [LH.SNPL3, VLNPL2]",LH.VLNP,3,VLNP,3,LH.SNP,3,VLNP,2
324,pure_LAT,LAT->LAT,LAT,LAT,0,0,4,3,1,1.0,2098,699.333,LH.LX,3,2,2,"[LHL3, VLNPL3] -> LH.LXL3 -> [LH.SNPL3, LH.VLNPL3]",LH,3,VLNP,3,LH.SNP,3,LH.VLNP,3
