motif_count,hourglass_type,signature,fanin_sig,fanout_sig,n_FF,n_FB,n_lat,n_waist,n_waist_active,n_waist_eff,n_periphery,compression,bottleneck_area,bottleneck_level,k_in,k_out,structure_str,fan_in_0_area,fan_in_0_level,fan_in_1_area,fan_in_1_level,fan_out_0_area,fan_out_0_level,fan_out_1_area,fan_out_1_level
160,mixed,lat->FB,lat,FB,0,2,2,5,1,1.0,2314,462.8,AVLP.SIP,5,2,2,"[AVLPL5, ICL.AVLPL5] -> AVLP.SIPL5 -> [AVLPL4, SIP.SPSL4]",AVLP,5,ICL.AVLP,5,AVLP,4,SIP.SPS,4
160,mixed,lat->FB,lat,FB,0,2,2,5,1,1.0,3252,650.4,AVLP.SIP,5,2,2,"[AVLPL5, ICL.AVLPL5] -> AVLP.SIPL5 -> [AVLPL4, SMPL4]",AVLP,5,ICL.AVLP,5,AVLP,4,SMP,4
160,mixed,lat->FB,lat,FB,0,2,2,5,1,1.0,2316,463.2,AVLP.SIP,5,2,2,"[AVLPL5, ICL.AVLPL5] -> AVLP.SIPL5 -> [AVLPL4, SMP.LOL4]",AVLP,5,ICL.AVLP,5,AVLP,4,SMP.LO,4
160,mixed,lat->FB,lat,FB,0,2,2,5,1,1.0,2365,473.0,AVLP.SIP,5,2,2,"[AVLPL5, ICL.AVLPL5] -> AVLP.SIPL5 -> [AVLPL4, SMP.SIPL4]",AVLP,5,ICL.AVLP,5,AVLP,4,SMP.SIP,4
11474,mixed,mix->mix,mix,mix,1,1,2,37,5,1.454,2845,76.892,AVLP.SLP,3,2,2,"[AVLPL3, AVLPL4] -> AVLP.SLPL3 -> [SLPL3, SLPL4]",AVLP,3,AVLP,4,SLP,3,SLP,4
9080,mixed,mix->mix,mix,mix,1,1,2,37,6,1.32,2029,54.838,AVLP.SLP,3,2,2,"[AVLPL3, AVLPL4] -> AVLP.SLPL3 -> [SLPL3, SLP.SMPL4]",AVLP,3,AVLP,4,SLP,3,SLP.SMP,4
6195,mixed,mix->mix,mix,mix,1,1,2,37,2,1.107,3349,90.514,AVLP.SLP,3,2,2,"[AVLPL4, SLPL3] -> AVLP.SLPL3 -> [SLPL4, SMPL3]",AVLP,4,SLP,3,SLP,4,SMP,3
5426,mixed,mix->mix,mix,mix,1,1,2,37,4,1.302,2772,74.919,AVLP.SLP,3,2,2,"[AVLPL3, AVLPL4] -> AVLP.SLPL3 -> [SLPL3, SMPL4]",AVLP,3,AVLP,4,SLP,3,SMP,4
5368,mixed,mix->mix,mix,mix,1,1,2,37,3,1.279,2931,79.216,AVLP.SLP,3,2,2,"[AVLPL3, AVLPL4] -> AVLP.SLPL3 -> [SLPL4, SMPL3]",AVLP,3,AVLP,4,SLP,4,SMP,3
5145,mixed,mix->mix,mix,mix,1,1,2,37,2,1.1,2533,68.459,AVLP.SLP,3,2,2,"[AVLPL4, SLPL3] -> AVLP.SLPL3 -> [SLP.SMPL4, SMPL3]",AVLP,4,SLP,3,SLP.SMP,4,SMP,3
4420,mixed,mix->mix,mix,mix,1,1,2,37,3,1.252,2115,57.162,AVLP.SLP,3,2,2,"[AVLPL3, AVLPL4] -> AVLP.SLPL3 -> [SLP.SMPL4, SMPL3]",AVLP,3,AVLP,4,SLP.SMP,4,SMP,3
3796,mixed,mix->mix,mix,mix,1,1,2,37,4,1.419,2195,59.324,AVLP.SLP,3,2,2,"[AVLPL3, AVLPL4] -> AVLP.SLPL3 -> [LH.SLPL4, SLPL3]",AVLP,3,AVLP,4,LH.SLP,4,SLP,3
3564,mixed,mix->mix,mix,mix,1,1,2,37,3,1.269,1864,50.378,AVLP.SLP,3,2,2,"[AVLPL3, AVLPL4] -> AVLP.SLPL3 -> [AVLP.SMPL4, SLPL3]",AVLP,3,AVLP,4,AVLP.SMP,4,SLP,3
3117,mixed,mix->mix,mix,mix,1,1,2,37,3,1.12,3276,88.541,AVLP.SLP,3,2,2,"[AVLPL4, SLPL3] -> AVLP.SLPL3 -> [SMPL3, SMPL4]",AVLP,4,SLP,3,SMP,3,SMP,4
6196,mixed,mix->lat,mix,lat,0,1,3,37,3,1.254,2649,71.595,AVLP.SLP,3,2,2,"[AVLPL3, AVLPL4] -> AVLP.SLPL3 -> [SLPL3, SMPL3]",AVLP,3,AVLP,4,SLP,3,SMP,3
2912,mixed,mix->lat,mix,lat,0,1,3,37,3,1.48,1937,52.351,AVLP.SLP,3,2,2,"[AVLPL3, AVLPL4] -> AVLP.SLPL3 -> [SLPL3, SLP.SMPL3]",AVLP,3,AVLP,4,SLP,3,SLP.SMP,3
1575,mixed,mix->lat,mix,lat,0,1,3,37,2,1.142,2441,65.973,AVLP.SLP,3,2,2,"[AVLPL4, SLPL3] -> AVLP.SLPL3 -> [SLP.SMPL3, SMPL3]",AVLP,4,SLP,3,SLP.SMP,3,SMP,3
1386,mixed,mix->lat,mix,lat,0,1,3,37,2,1.346,2023,54.676,AVLP.SLP,3,2,2,"[AVLPL3, AVLPL4] -> AVLP.SLPL3 -> [SLP.SMPL3, SMPL3]",AVLP,3,AVLP,4,SLP.SMP,3,SMP,3
1372,mixed,mix->lat,mix,lat,0,1,3,37,1,1.0,2339,63.216,AVLP.SLP,3,2,2,"[AVLPL4, AVLP.CREL3] -> AVLP.SLPL3 -> [SLPL3, SMPL3]",AVLP,4,AVLP.CRE,3,SLP,3,SMP,3
1372,mixed,mix->lat,mix,lat,0,1,3,37,1,1.0,2338,63.189,AVLP.SLP,3,2,2,"[AVLPL4, FLA.SLPL3] -> AVLP.SLPL3 -> [SLPL3, SMPL3]",AVLP,4,FLA.SLP,3,SLP,3,SMP,3
1372,mixed,mix->lat,mix,lat,0,1,3,37,1,1.0,2360,63.784,AVLP.SLP,3,2,2,"[AVLPL4, SCLL3] -> AVLP.SLPL3 -> [SLPL3, SMPL3]",AVLP,4,SCL,3,SLP,3,SMP,3
1372,mixed,mix->lat,mix,lat,0,1,3,37,1,1.0,2355,63.649,AVLP.SLP,3,2,2,"[AVLPL4, SMP.SLPL3] -> AVLP.SLPL3 -> [SLPL3, SMPL3]",AVLP,4,SMP.SLP,3,SLP,3,SMP,3
1176,mixed,mix->lat,mix,lat,0,1,3,37,1,1.0,2870,77.568,AVLP.SLP,3,2,2,"[AVLPL3, SLPL4] -> AVLP.SLPL3 -> [SLPL3, SMPL3]",AVLP,3,SLP,4,SLP,3,SMP,3
932,mixed,mix->lat,mix,lat,0,1,3,37,3,1.369,1849,49.973,AVLP.SLP,3,2,2,"[AVLPL3, AVLPL4] -> AVLP.SLPL3 -> [SLPL3, SLP.ICLL3]",AVLP,3,AVLP,4,SLP,3,SLP.ICL,3
9913,mixed,mix->FF,mix,FF,2,1,1,37,7,1.987,2311,62.459,AVLP.SLP,3,2,2,"[AVLPL3, AVLPL4] -> AVLP.SLPL3 -> [SLPL4, SLP.SMPL4]",AVLP,3,AVLP,4,SLP,4,SLP.SMP,4
9869,mixed,mix->FF,mix,FF,2,1,1,37,5,1.36,2729,73.757,AVLP.SLP,3,2,2,"[AVLPL4, SLPL3] -> AVLP.SLPL3 -> [SLPL4, SLP.SMPL4]",AVLP,4,SLP,3,SLP,4,SLP.SMP,4
5365,mixed,mix->FF,mix,FF,2,1,1,37,3,1.129,3472,93.838,AVLP.SLP,3,2,2,"[AVLPL4, SLPL3] -> AVLP.SLPL3 -> [SLPL4, SMPL4]",AVLP,4,SLP,3,SLP,4,SMP,4
4730,mixed,mix->FF,mix,FF,2,1,1,37,3,1.343,3054,82.541,AVLP.SLP,3,2,2,"[AVLPL3, AVLPL4] -> AVLP.SLPL3 -> [SLPL4, SMPL4]",AVLP,3,AVLP,4,SLP,4,SMP,4
4470,mixed,mix->FF,mix,FF,2,1,1,37,3,1.129,2656,71.784,AVLP.SLP,3,2,2,"[AVLPL4, SLPL3] -> AVLP.SLPL3 -> [SLP.SMPL4, SMPL4]",AVLP,4,SLP,3,SLP.SMP,4,SMP,4
3873,mixed,mix->FF,mix,FF,2,1,1,37,4,1.301,2238,60.486,AVLP.SLP,3,2,2,"[AVLPL3, AVLPL4] -> AVLP.SLPL3 -> [SLP.SMPL4, SMPL4]",AVLP,3,AVLP,4,SLP.SMP,4,SMP,4
3620,mixed,mix->FF,mix,FF,2,1,1,37,4,1.714,2477,66.946,AVLP.SLP,3,2,2,"[AVLPL3, AVLPL4] -> AVLP.SLPL3 -> [LH.SLPL4, SLPL4]",AVLP,3,AVLP,4,LH.SLP,4,SLP,4
3612,mixed,mix->FF,mix,FF,2,1,1,37,2,1.149,2895,78.243,AVLP.SLP,3,2,2,"[AVLPL4, SLPL3] -> AVLP.SLPL3 -> [LH.SLPL4, SLPL4]",AVLP,4,SLP,3,LH.SLP,4,SLP,4
3559,mixed,mix->FF,mix,FF,2,1,1,37,3,1.118,2564,69.297,AVLP.SLP,3,2,2,"[AVLPL4, SLPL3] -> AVLP.SLPL3 -> [AVLP.SMPL4, SLPL4]",AVLP,4,SLP,3,AVLP.SMP,4,SLP,4
3100,mixed,mix->FF,mix,FF,2,1,1,37,3,1.304,2146,58.0,AVLP.SLP,3,2,2,"[AVLPL3, AVLPL4] -> AVLP.SLPL3 -> [AVLP.SMPL4, SLPL4]",AVLP,3,AVLP,4,AVLP.SMP,4,SLP,4
2829,mixed,lat->FF,lat,FF,2,0,2,37,4,1.375,2250,60.811,AVLP.SLP,3,2,2,"[AVLPL3, SLPL3] -> AVLP.SLPL3 -> [SLPL4, SLP.SMPL4]",AVLP,3,SLP,3,SLP,4,SLP.SMP,4
1530,mixed,lat->FF,lat,FF,2,0,2,37,2,1.125,2993,80.892,AVLP.SLP,3,2,2,"[AVLPL3, SLPL3] -> AVLP.SLPL3 -> [SLPL4, SMPL4]",AVLP,3,SLP,3,SLP,4,SMP,4
1270,mixed,lat->FF,lat,FF,2,0,2,37,2,1.116,2177,58.838,AVLP.SLP,3,2,2,"[AVLPL3, SLPL3] -> AVLP.SLPL3 -> [SLP.SMPL4, SMPL4]",AVLP,3,SLP,3,SLP.SMP,4,SMP,4
1032,mixed,lat->FF,lat,FF,2,0,2,37,2,1.149,2416,65.297,AVLP.SLP,3,2,2,"[AVLPL3, SLPL3] -> AVLP.SLPL3 -> [LH.SLPL4, SLPL4]",AVLP,3,SLP,3,LH.SLP,4,SLP,4
1014,mixed,lat->FF,lat,FF,2,0,2,37,2,1.112,2085,56.351,AVLP.SLP,3,2,2,"[AVLPL3, SLPL3] -> AVLP.SLPL3 -> [AVLP.SMPL4, SLPL4]",AVLP,3,SLP,3,AVLP.SMP,4,SLP,4
856,mixed,lat->FF,lat,FF,2,0,2,37,2,1.139,1600,43.243,AVLP.SLP,3,2,2,"[AVLPL3, SLPL3] -> AVLP.SLPL3 -> [LH.SLPL4, SLP.SMPL4]",AVLP,3,SLP,3,LH.SLP,4,SLP.SMP,4
842,mixed,lat->FF,lat,FF,2,0,2,37,2,1.105,1269,34.297,AVLP.SLP,3,2,2,"[AVLPL3, SLPL3] -> AVLP.SLPL3 -> [AVLP.SMPL4, SLP.SMPL4]",AVLP,3,SLP,3,AVLP.SMP,4,SLP.SMP,4
794,mixed,lat->FF,lat,FF,2,0,2,37,3,1.208,2114,57.135,AVLP.SLP,3,2,2,"[AVLPL3, SLPL3] -> AVLP.SLPL3 -> [SCL.SMPL4, SLPL4]",AVLP,3,SLP,3,SCL.SMP,4,SLP,4
662,mixed,lat->FF,lat,FF,2,0,2,37,4,1.804,2845,76.892,AVLP.SLP,3,2,2,"[AVLPL3, SLPL3] -> AVLP.SLPL3 -> [AVLPL4, SLPL4]",AVLP,3,SLP,3,AVLP,4,SLP,4
638,mixed,lat->FF,lat,FF,2,0,2,37,3,1.128,1298,35.081,AVLP.SLP,3,2,2,"[AVLPL3, SLPL3] -> AVLP.SLPL3 -> [SCL.SMPL4, SLP.SMPL4]",AVLP,3,SLP,3,SCL.SMP,4,SLP.SMP,4
1770,mixed,lat->mix,lat,mix,1,0,3,37,2,1.107,2870,77.568,AVLP.SLP,3,2,2,"[AVLPL3, SLPL3] -> AVLP.SLPL3 -> [SLPL4, SMPL3]",AVLP,3,SLP,3,SLP,4,SMP,3
1470,mixed,lat->mix,lat,mix,1,0,3,37,2,1.1,2054,55.514,AVLP.SLP,3,2,2,"[AVLPL3, SLPL3] -> AVLP.SLPL3 -> [SLP.SMPL4, SMPL3]",AVLP,3,SLP,3,SLP.SMP,4,SMP,3
892,mixed,lat->mix,lat,mix,1,0,3,37,4,1.501,2158,58.324,AVLP.SLP,3,2,2,"[AVLPL3, SLPL3] -> AVLP.SLPL3 -> [SLPL4, SLP.SMPL3]",AVLP,3,SLP,3,SLP,4,SLP.SMP,3
890,mixed,lat->mix,lat,mix,1,0,3,37,2,1.119,2797,75.595,AVLP.SLP,3,2,2,"[AVLPL3, SLPL3] -> AVLP.SLPL3 -> [SMPL3, SMPL4]",AVLP,3,SLP,3,SMP,3,SMP,4
698,mixed,lat->mix,lat,mix,1,0,3,37,2,1.213,2076,56.108,AVLP.SLP,3,2,2,"[AVLPL3, GNG.SLPL3] -> AVLP.SLPL3 -> [SLPL3, SLPL4]",AVLP,3,GNG.SLP,3,SLP,3,SLP,4
684,mixed,lat->mix,lat,mix,1,0,3,37,4,1.29,1342,36.27,AVLP.SLP,3,2,2,"[AVLPL3, SLPL3] -> AVLP.SLPL3 -> [SLP.SMPL3, SLP.SMPL4]",AVLP,3,SLP,3,SLP.SMP,3,SLP.SMP,4
672,mixed,lat->mix,lat,mix,1,0,3,37,1,1.0,2056,55.568,AVLP.SLP,3,2,2,"[AVLPL3, AVLP.CREL3] -> AVLP.SLPL3 -> [SLPL3, SLPL4]",AVLP,3,AVLP.CRE,3,SLP,3,SLP,4
672,mixed,lat->mix,lat,mix,1,0,3,37,1,1.0,2055,55.541,AVLP.SLP,3,2,2,"[AVLPL3, FLA.SLPL3] -> AVLP.SLPL3 -> [SLPL3, SLPL4]",AVLP,3,FLA.SLP,3,SLP,3,SLP,4
672,mixed,lat->mix,lat,mix,1,0,3,37,1,1.0,2077,56.135,AVLP.SLP,3,2,2,"[AVLPL3, SCLL3] -> AVLP.SLPL3 -> [SLPL3, SLPL4]",AVLP,3,SCL,3,SLP,3,SLP,4
672,mixed,lat->mix,lat,mix,1,0,3,37,1,1.0,2072,56.0,AVLP.SLP,3,2,2,"[AVLPL3, SMP.SLPL3] -> AVLP.SLPL3 -> [SLPL3, SLPL4]",AVLP,3,SMP.SLP,3,SLP,3,SLP,4
450,pure_lateral,lat->lat,lat,lat,0,0,4,37,2,1.142,1962,53.027,AVLP.SLP,3,2,2,"[AVLPL3, SLPL3] -> AVLP.SLPL3 -> [SLP.SMPL3, SMPL3]",AVLP,3,SLP,3,SLP.SMP,3,SMP,3
392,pure_lateral,lat->lat,lat,lat,0,0,4,37,1,1.0,1860,50.27,AVLP.SLP,3,2,2,"[AVLPL3, AVLP.CREL3] -> AVLP.SLPL3 -> [SLPL3, SMPL3]",AVLP,3,AVLP.CRE,3,SLP,3,SMP,3
392,pure_lateral,lat->lat,lat,lat,0,0,4,37,1,1.0,1859,50.243,AVLP.SLP,3,2,2,"[AVLPL3, FLA.SLPL3] -> AVLP.SLPL3 -> [SLPL3, SMPL3]",AVLP,3,FLA.SLP,3,SLP,3,SMP,3
392,pure_lateral,lat->lat,lat,lat,0,0,4,37,1,1.0,1881,50.838,AVLP.SLP,3,2,2,"[AVLPL3, SCLL3] -> AVLP.SLPL3 -> [SLPL3, SMPL3]",AVLP,3,SCL,3,SLP,3,SMP,3
392,pure_lateral,lat->lat,lat,lat,0,0,4,37,1,1.0,1876,50.703,AVLP.SLP,3,2,2,"[AVLPL3, SMP.SLPL3] -> AVLP.SLPL3 -> [SLPL3, SMPL3]",AVLP,3,SMP.SLP,3,SLP,3,SMP,3
168,pure_lateral,lat->lat,lat,lat,0,0,4,37,1,1.0,1148,31.027,AVLP.SLP,3,2,2,"[AVLPL3, AVLP.CREL3] -> AVLP.SLPL3 -> [SLPL3, SLP.SMPL3]",AVLP,3,AVLP.CRE,3,SLP,3,SLP.SMP,3
168,pure_lateral,lat->lat,lat,lat,0,0,4,37,1,1.0,1147,31.0,AVLP.SLP,3,2,2,"[AVLPL3, FLA.SLPL3] -> AVLP.SLPL3 -> [SLPL3, SLP.SMPL3]",AVLP,3,FLA.SLP,3,SLP,3,SLP.SMP,3
168,pure_lateral,lat->lat,lat,lat,0,0,4,37,1,1.0,1169,31.595,AVLP.SLP,3,2,2,"[AVLPL3, SCLL3] -> AVLP.SLPL3 -> [SLPL3, SLP.SMPL3]",AVLP,3,SCL,3,SLP,3,SLP.SMP,3
168,pure_lateral,lat->lat,lat,lat,0,0,4,37,1,1.0,1164,31.459,AVLP.SLP,3,2,2,"[AVLPL3, SMP.SLPL3] -> AVLP.SLPL3 -> [SLPL3, SLP.SMPL3]",AVLP,3,SMP.SLP,3,SLP,3,SLP.SMP,3
150,pure_lateral,lat->lat,lat,lat,0,0,4,37,2,1.142,1866,50.432,AVLP.SLP,3,2,2,"[AVLPL3, SLPL3] -> AVLP.SLPL3 -> [ICL.SMPL3, SMPL3]",AVLP,3,SLP,3,ICL.SMP,3,SMP,3
5880,mixed,FB->mix,FB,mix,1,2,1,37,1,1.0,2729,73.757,AVLP.SLP,3,2,2,"[AVLPL4, SLPL4] -> AVLP.SLPL3 -> [SLPL3, SLP.SMPL4]",AVLP,4,SLP,4,SLP,3,SLP.SMP,4
5256,mixed,FB->mix,FB,mix,1,2,1,37,3,1.233,2895,78.243,AVLP.SLP,3,2,2,"[AVLPL4, LH.SLPL4] -> AVLP.SLPL3 -> [SLPL3, SLPL4]",AVLP,4,LH.SLP,4,SLP,3,SLP,4
4830,mixed,FB->mix,FB,mix,1,2,1,37,2,1.054,2587,69.919,AVLP.SLP,3,2,2,"[AVLPL4, LH.AVLPL4] -> AVLP.SLPL3 -> [SLPL3, SLPL4]",AVLP,4,LH.AVLP,4,SLP,3,SLP,4
4704,mixed,FB->mix,FB,mix,1,2,1,37,1,1.0,2873,77.649,AVLP.SLP,3,2,2,"[AVLPL4, LHL4] -> AVLP.SLPL3 -> [SLPL3, SLPL4]",AVLP,4,LH,4,SLP,3,SLP,4
4008,mixed,FB->mix,FB,mix,1,2,1,37,3,1.045,2079,56.189,AVLP.SLP,3,2,2,"[AVLPL4, LH.SLPL4] -> AVLP.SLPL3 -> [SLPL3, SLP.SMPL4]",AVLP,4,LH.SLP,4,SLP,3,SLP.SMP,4
3962,mixed,FB->mix,FB,mix,1,2,1,37,2,1.021,1771,47.865,AVLP.SLP,3,2,2,"[AVLPL4, LH.AVLPL4] -> AVLP.SLPL3 -> [SLPL3, SLP.SMPL4]",AVLP,4,LH.AVLP,4,SLP,3,SLP.SMP,4
3920,mixed,FB->mix,FB,mix,1,2,1,37,1,1.0,2057,55.595,AVLP.SLP,3,2,2,"[AVLPL4, LHL4] -> AVLP.SLPL3 -> [SLPL3, SLP.SMPL4]",AVLP,4,LH,4,SLP,3,SLP.SMP,4
3774,mixed,FB->mix,FB,mix,1,2,1,37,4,2.27,2598,70.216,AVLP.SLP,3,2,2,"[AVLPL4, AVLP.SLPL4] -> AVLP.SLPL3 -> [SLPL3, SLPL4]",AVLP,4,AVLP.SLP,4,SLP,3,SLP,4
3528,mixed,FB->mix,FB,mix,1,2,1,37,1,1.0,3472,93.838,AVLP.SLP,3,2,2,"[AVLPL4, SLPL4] -> AVLP.SLPL3 -> [SLPL3, SMPL4]",AVLP,4,SLP,4,SLP,3,SMP,4
2982,mixed,FB->mix,FB,mix,1,2,1,37,2,1.5,2540,68.649,AVLP.SLP,3,2,2,"[AVLPL4, SLP.AVLPL4] -> AVLP.SLPL3 -> [SLPL3, SLPL4]",AVLP,4,SLP.AVLP,4,SLP,3,SLP,4
4116,mixed,FB->lat,FB,lat,0,2,2,37,1,1.0,3349,90.514,AVLP.SLP,3,2,2,"[AVLPL4, SLPL4] -> AVLP.SLPL3 -> [SLPL3, SMPL3]",AVLP,4,SLP,4,SLP,3,SMP,3
2784,mixed,FB->lat,FB,lat,0,2,2,37,2,1.029,2699,72.946,AVLP.SLP,3,2,2,"[AVLPL4, LH.SLPL4] -> AVLP.SLPL3 -> [SLPL3, SMPL3]",AVLP,4,LH.SLP,4,SLP,3,SMP,3
2744,mixed,FB->lat,FB,lat,0,2,2,37,1,1.0,2677,72.351,AVLP.SLP,3,2,2,"[AVLPL4, LHL4] -> AVLP.SLPL3 -> [SLPL3, SMPL3]",AVLP,4,LH,4,SLP,3,SMP,3
2744,mixed,FB->lat,FB,lat,0,2,2,37,1,1.0,2391,64.622,AVLP.SLP,3,2,2,"[AVLPL4, LH.AVLPL4] -> AVLP.SLPL3 -> [SLPL3, SMPL3]",AVLP,4,LH.AVLP,4,SLP,3,SMP,3
1778,mixed,FB->lat,FB,lat,0,2,2,37,4,1.575,2402,64.919,AVLP.SLP,3,2,2,"[AVLPL4, AVLP.SLPL4] -> AVLP.SLPL3 -> [SLPL3, SMPL3]",AVLP,4,AVLP.SLP,4,SLP,3,SMP,3
1764,mixed,FB->lat,FB,lat,0,2,2,37,1,1.0,2637,71.27,AVLP.SLP,3,2,2,"[AVLPL4, SLPL4] -> AVLP.SLPL3 -> [SLPL3, SLP.SMPL3]",AVLP,4,SLP,4,SLP,3,SLP.SMP,3
1722,mixed,FB->lat,FB,lat,0,2,2,37,2,1.479,2344,63.351,AVLP.SLP,3,2,2,"[AVLPL4, SLP.AVLPL4] -> AVLP.SLPL3 -> [SLPL3, SMPL3]",AVLP,4,SLP.AVLP,4,SLP,3,SMP,3
1372,mixed,FB->lat,FB,lat,0,2,2,37,1,1.0,2362,63.838,AVLP.SLP,3,2,2,"[AVLPL4, AVLP.SIPL4] -> AVLP.SLPL3 -> [SLPL3, SMPL3]",AVLP,4,AVLP.SIP,4,SLP,3,SMP,3
1372,mixed,FB->lat,FB,lat,0,2,2,37,1,1.0,2389,64.568,AVLP.SLP,3,2,2,"[AVLPL4, SMP.SIPL4] -> AVLP.SLPL3 -> [SLPL3, SMPL3]",AVLP,4,SMP.SIP,4,SLP,3,SMP,3
1216,mixed,FB->lat,FB,lat,0,2,2,37,2,1.068,1987,53.703,AVLP.SLP,3,2,2,"[AVLPL4, LH.SLPL4] -> AVLP.SLPL3 -> [SLPL3, SLP.SMPL3]",AVLP,4,LH.SLP,4,SLP,3,SLP.SMP,3
3522,mixed,FB->FF,FB,FF,2,2,0,37,3,1.097,2361,63.811,AVLP.SLP,3,2,2,"[AVLPL4, LH.SLPL4] -> AVLP.SLPL3 -> [SLPL4, SLP.SMPL4]",AVLP,4,LH.SLP,4,SLP,4,SLP.SMP,4
3414,mixed,FB->FF,FB,FF,2,2,0,37,2,1.032,2053,55.486,AVLP.SLP,3,2,2,"[AVLPL4, LH.AVLPL4] -> AVLP.SLPL3 -> [SLPL4, SLP.SMPL4]",AVLP,4,LH.AVLP,4,SLP,4,SLP.SMP,4
3360,mixed,FB->FF,FB,FF,2,2,0,37,1,1.0,2339,63.216,AVLP.SLP,3,2,2,"[AVLPL4, LHL4] -> AVLP.SLPL3 -> [SLPL4, SLP.SMPL4]",AVLP,4,LH,4,SLP,4,SLP.SMP,4
2691,mixed,FB->FF,FB,FF,2,2,0,37,5,2.292,2064,55.784,AVLP.SLP,3,2,2,"[AVLPL4, AVLP.SLPL4] -> AVLP.SLPL3 -> [SLPL4, SLP.SMPL4]",AVLP,4,AVLP.SLP,4,SLP,4,SLP.SMP,4
2545,mixed,FB->FF,FB,FF,2,2,0,37,2,1.02,2938,79.405,AVLP.SLP,3,2,2,"[AVLPL4, SLPL4] -> AVLP.SLPL3 -> [SLP.SMPL4, SMPL4]",AVLP,4,SLP,4,SLP.SMP,4,SMP,4
2171,mixed,FB->FF,FB,FF,2,2,0,37,3,1.561,2006,54.216,AVLP.SLP,3,2,2,"[AVLPL4, SLP.AVLPL4] -> AVLP.SLPL3 -> [SLPL4, SLP.SMPL4]",AVLP,4,SLP.AVLP,4,SLP,4,SLP.SMP,4
2081,mixed,FB->FF,FB,FF,2,2,0,37,2,1.064,3104,83.892,AVLP.SLP,3,2,2,"[AVLPL4, LH.SLPL4] -> AVLP.SLPL3 -> [SLPL4, SMPL4]",AVLP,4,LH.SLP,4,SLP,4,SMP,4
2016,mixed,FB->FF,FB,FF,2,2,0,37,1,1.0,3082,83.297,AVLP.SLP,3,2,2,"[AVLPL4, LHL4] -> AVLP.SLPL3 -> [SLPL4, SMPL4]",AVLP,4,LH,4,SLP,4,SMP,4
2016,mixed,FB->FF,FB,FF,2,2,0,37,1,1.0,2796,75.568,AVLP.SLP,3,2,2,"[AVLPL4, LH.AVLPL4] -> AVLP.SLPL3 -> [SLPL4, SMPL4]",AVLP,4,LH.AVLP,4,SLP,4,SMP,4
1805,mixed,FB->FF,FB,FF,2,2,0,37,4,2.749,2230,60.27,AVLP.SLP,3,2,2,"[AVLPL4, AVLP.SLPL4] -> AVLP.SLPL3 -> [LH.SLPL4, SLPL4]",AVLP,4,AVLP.SLP,4,LH.SLP,4,SLP,4
5713,mixed,FF->mix,FF,mix,3,0,1,65,6,2.613,3493,53.738,AVLP.SLP,4,2,2,"[AVLPL3, LH.SLPL3] -> AVLP.SLPL4 -> [AVLPL5, SLPL4]",AVLP,3,LH.SLP,3,AVLP,5,SLP,4
5272,mixed,FF->mix,FF,mix,3,0,1,65,7,2.146,3570,54.923,AVLP.SLP,4,2,2,"[AVLPL3, SLPL3] -> AVLP.SLPL4 -> [AVLPL5, SLPL4]",AVLP,3,SLP,3,AVLP,5,SLP,4
3269,mixed,FF->mix,FF,mix,3,0,1,65,4,1.824,625,9.615,AVLP.SLP,4,2,2,"[AVLPL3, PLPL3] -> AVLP.SLPL4 -> [PLP.ICLL4, PLP.ICLL5]",AVLP,3,PLP,3,PLP.ICL,4,PLP.ICL,5
3231,mixed,FF->mix,FF,mix,3,0,1,65,4,2.003,649,9.985,AVLP.SLP,4,2,2,"[AVLPL3, PLPL3] -> AVLP.SLPL4 -> [PLP.ICLL4, SLP.ICLL5]",AVLP,3,PLP,3,PLP.ICL,4,SLP.ICL,5
3089,mixed,FF->mix,FF,mix,3,0,1,65,5,1.307,2862,44.031,AVLP.SLP,4,2,2,"[AVLPL3, GNG.SLPL3] -> AVLP.SLPL4 -> [AVLPL5, SLPL4]",AVLP,3,GNG.SLP,3,AVLP,5,SLP,4
2998,mixed,FF->mix,FF,mix,3,0,1,65,3,1.23,2851,43.862,AVLP.SLP,4,2,2,"[AVLPL3, GNG.SCLL3] -> AVLP.SLPL4 -> [AVLPL5, SLPL4]",AVLP,3,GNG.SCL,3,AVLP,5,SLP,4
2738,mixed,FF->mix,FF,mix,3,0,1,65,5,1.488,3911,60.169,AVLP.SLP,4,2,2,"[LH.SLPL3, SLPL3] -> AVLP.SLPL4 -> [AVLPL5, SLPL4]",LH.SLP,3,SLP,3,AVLP,5,SLP,4
2721,mixed,FF->mix,FF,mix,3,0,1,65,2,1.022,3424,52.677,AVLP.SLP,4,2,2,"[AVLPL3, LHL3] -> AVLP.SLPL4 -> [AVLPL5, SLPL4]",AVLP,3,LH,3,AVLP,5,SLP,4
2712,mixed,FF->mix,FF,mix,3,0,1,65,4,2.354,2279,35.062,AVLP.SLP,4,2,2,"[AVLPL3, SLPL3] -> AVLP.SLPL4 -> [AVLP.ICLL5, SLPL4]",AVLP,3,SLP,3,AVLP.ICL,5,SLP,4
2657,mixed,FF->mix,FF,mix,3,0,1,65,4,1.832,2118,32.585,AVLP.SLP,4,2,2,"[AVLPL3, PLPL3] -> AVLP.SLPL4 -> [AVLPL5, PLP.ICLL4]",AVLP,3,PLP,3,AVLP,5,PLP.ICL,4
