motif_count,hourglass_type,signature,fanin_sig,fanout_sig,n_FF,n_FB,n_lat,n_waist,n_waist_active,n_waist_eff,n_periphery,compression,bottleneck_area,bottleneck_level,k_in,k_out,structure_str,fan_in_0_area,fan_in_0_level,fan_in_1_area,fan_in_1_level,fan_out_0_area,fan_out_0_level,fan_out_1_area,fan_out_1_level
16,mixed,mix->FB,mix,FB,0,3,1,2,1,1.0,325,162.5,CRE.LAL,3,2,2,"[SPSL3, SPSL4] -> CRE.LALL3 -> [CRE.FLAL2, LALL2]",SPS,3,SPS,4,CRE.FLA,2,LAL,2
16,mixed,mix->mix,mix,mix,1,2,1,2,1,1.0,329,164.5,CRE.LAL,3,2,2,"[SPSL3, SPSL4] -> CRE.LALL3 -> [CRE.IBL4, LALL2]",SPS,3,SPS,4,CRE.IB,4,LAL,2
16,mixed,mix->FB,mix,FB,0,3,1,2,1,1.0,324,162.0,CRE.LAL,3,2,2,"[SPSL3, SPSL4] -> CRE.LALL3 -> [CRE.SLPL2, LALL2]",SPS,3,SPS,4,CRE.SLP,2,LAL,2
16,mixed,mix->FB,mix,FB,0,3,1,2,1,1.0,345,172.5,CRE.LAL,3,2,2,"[SPSL3, SPSL4] -> CRE.LALL3 -> [LALL2, LAL.PLPL2]",SPS,3,SPS,4,LAL,2,LAL.PLP,2
16,mixed,mix->mix,mix,mix,1,2,1,2,1,1.0,332,166.0,CRE.LAL,3,2,2,"[SPSL3, SPSL4] -> CRE.LALL3 -> [LALL2, LAL.SMPL4]",SPS,3,SPS,4,LAL,2,LAL.SMP,4
16,mixed,mix->FB,mix,FB,0,3,1,2,1,1.0,327,163.5,CRE.LAL,3,2,2,"[SPSL3, SPSL4] -> CRE.LALL3 -> [LALL2, NOL2]",SPS,3,SPS,4,LAL,2,NO,2
16,mixed,mix->mix,mix,mix,0,2,2,2,1,1.0,345,172.5,CRE.LAL,3,2,2,"[SPSL3, SPSL4] -> CRE.LALL3 -> [LALL2, SMP.CREL3]",SPS,3,SPS,4,LAL,2,SMP.CRE,3
16,mixed,mix->mix,mix,mix,1,2,1,2,1,1.0,327,163.5,CRE.LAL,3,2,2,"[SPSL3, SPSL4] -> CRE.LALL3 -> [LALL2, SPS.LALL4]",SPS,3,SPS,4,LAL,2,SPS.LAL,4
248,mixed,lat->mix,lat,mix,0,1,3,19,5,3.883,287,15.105,CRE.LAL,4,2,2,"[SIP.CREL4, SMP.CREL4] -> CRE.LALL4 -> [LALL3, LALL4]",SIP.CRE,4,SMP.CRE,4,LAL,3,LAL,4
208,pure_lateral,lat->lat,lat,lat,0,0,4,19,3,2.074,214,11.263,CRE.LAL,4,2,2,"[SIP.CREL4, SMP.CREL4] -> CRE.LALL4 -> [LALL4, LAL.LOL4]",SIP.CRE,4,SMP.CRE,4,LAL,4,LAL.LO,4
114,mixed,lat->mix,lat,mix,0,1,3,19,5,3.756,410,21.579,CRE.LAL,4,2,2,"[CREL4, SMP.CREL4] -> CRE.LALL4 -> [LALL3, LALL4]",CRE,4,SMP.CRE,4,LAL,3,LAL,4
114,mixed,mix->mix,mix,mix,1,1,2,19,5,3.756,298,15.684,CRE.LAL,4,2,2,"[SMP.CREL3, SMP.CREL4] -> CRE.LALL4 -> [LALL3, LALL4]",SMP.CRE,3,SMP.CRE,4,LAL,3,LAL,4
93,pure_lateral,lat->lat,lat,lat,0,0,4,19,4,2.623,337,17.737,CRE.LAL,4,2,2,"[CREL4, SMP.CREL4] -> CRE.LALL4 -> [LALL4, LAL.LOL4]",CRE,4,SMP.CRE,4,LAL,4,LAL.LO,4
90,mixed,mix->lat,mix,lat,1,0,3,19,4,2.491,225,11.842,CRE.LAL,4,2,2,"[SMP.CREL3, SMP.CREL4] -> CRE.LALL4 -> [LALL4, LAL.LOL4]",SMP.CRE,3,SMP.CRE,4,LAL,4,LAL.LO,4
88,mixed,mix->mix,mix,mix,1,1,2,19,2,1.424,282,14.842,CRE.LAL,4,2,2,"[PLP.WEDL3, SMP.CREL4] -> CRE.LALL4 -> [LALL3, LALL4]",PLP.WED,3,SMP.CRE,4,LAL,3,LAL,4
84,mixed,lat->mix,lat,mix,0,1,3,19,3,2.384,294,15.474,CRE.LAL,4,2,2,"[LAL.CREL4, SMP.CREL4] -> CRE.LALL4 -> [LALL3, LALL4]",LAL.CRE,4,SMP.CRE,4,LAL,3,LAL,4
80,pure_lateral,lat->lat,lat,lat,0,0,4,19,1,1.0,218,11.474,CRE.LAL,4,2,2,"[SIP.CREL4, SMP.CREL4] -> CRE.LALL4 -> [CRE.IBL4, LALL4]",SIP.CRE,4,SMP.CRE,4,CRE.IB,4,LAL,4
72,mixed,mix->lat,mix,lat,1,0,3,19,1,1.0,941,49.526,CRE.LAL,4,2,2,"[SMPL3, SMP.CREL4] -> CRE.LALL4 -> [IB.LOL4, SMP.IBL4]",SMP,3,SMP.CRE,4,IB.LO,4,SMP.IB,4
72,mixed,mix->lat,mix,lat,1,0,3,19,1,1.0,1041,54.789,CRE.LAL,4,2,2,"[SMPL3, SMP.CREL4] -> CRE.LALL4 -> [LALL4, SMP.IBL4]",SMP,3,SMP.CRE,4,LAL,4,SMP.IB,4
72,mixed,mix->lat,mix,lat,1,0,3,19,1,1.0,941,49.526,CRE.LAL,4,2,2,"[SMPL3, SMP.CREL4] -> CRE.LALL4 -> [LAL.LOL4, SMP.IBL4]",SMP,3,SMP.CRE,4,LAL.LO,4,SMP.IB,4
72,mixed,mix->lat,mix,lat,1,0,3,19,1,1.0,949,49.947,CRE.LAL,4,2,2,"[SMPL3, SMP.CREL4] -> CRE.LALL4 -> [SMP.IBL4, SMP.LALL4]",SMP,3,SMP.CRE,4,SMP.IB,4,SMP.LAL,4
72,mixed,mix->lat,mix,lat,1,0,3,19,1,1.0,1080,56.842,CRE.LAL,4,2,2,"[SMPL3, SMP.CREL4] -> CRE.LALL4 -> [SMP.IBL4, SPSL4]",SMP,3,SMP.CRE,4,SMP.IB,4,SPS,4
72,pure_lateral,lat->lat,lat,lat,0,0,4,19,1,1.0,1064,56.0,CRE.LAL,4,2,2,"[SMPL4, SMP.CREL4] -> CRE.LALL4 -> [IB.LOL4, SMP.IBL4]",SMP,4,SMP.CRE,4,IB.LO,4,SMP.IB,4
72,pure_lateral,lat->lat,lat,lat,0,0,4,19,1,1.0,1164,61.263,CRE.LAL,4,2,2,"[SMPL4, SMP.CREL4] -> CRE.LALL4 -> [LALL4, SMP.IBL4]",SMP,4,SMP.CRE,4,LAL,4,SMP.IB,4
72,pure_lateral,lat->lat,lat,lat,0,0,4,19,1,1.0,1064,56.0,CRE.LAL,4,2,2,"[SMPL4, SMP.CREL4] -> CRE.LALL4 -> [LAL.LOL4, SMP.IBL4]",SMP,4,SMP.CRE,4,LAL.LO,4,SMP.IB,4
72,pure_lateral,lat->lat,lat,lat,0,0,4,19,1,1.0,1072,56.421,CRE.LAL,4,2,2,"[SMPL4, SMP.CREL4] -> CRE.LALL4 -> [SMP.IBL4, SMP.LALL4]",SMP,4,SMP.CRE,4,SMP.IB,4,SMP.LAL,4
72,pure_lateral,lat->lat,lat,lat,0,0,4,19,1,1.0,1203,63.316,CRE.LAL,4,2,2,"[SMPL4, SMP.CREL4] -> CRE.LALL4 -> [SMP.IBL4, SPSL4]",SMP,4,SMP.CRE,4,SMP.IB,4,SPS,4
56,mixed,lat->mix,lat,mix,0,1,3,19,6,4.723,322,16.947,CRE.LAL,4,2,2,"[CREL4, SIP.CREL4] -> CRE.LALL4 -> [LALL3, LALL4]",CRE,4,SIP.CRE,4,LAL,3,LAL,4
5460,mixed,FB->FF,FB,FF,2,2,0,1,1,1.0,2096,2096.0,CRE.LH,2,2,2,"[LH.SMPL3, SMPL3] -> CRE.LHL2 -> [LHL3, LH.SLPL3]",LH.SMP,3,SMP,3,LH,3,LH.SLP,3
3640,mixed,mix->FF,mix,FF,2,1,1,1,1,1.0,2059,2059.0,CRE.LH,2,2,2,"[MB_ML.CREL2, SMPL3] -> CRE.LHL2 -> [LHL3, LH.SLPL3]",MB_ML.CRE,2,SMP,3,LH,3,LH.SLP,3
2730,mixed,mix->FF,mix,FF,2,1,1,1,1,1.0,2262,2262.0,CRE.LH,2,2,2,"[AL.LHL2, SMPL3] -> CRE.LHL2 -> [LHL3, LH.SLPL3]",AL.LH,2,SMP,3,LH,3,LH.SLP,3
2730,mixed,FB->FF,FB,FF,2,2,0,1,1,1.0,2101,2101.0,CRE.LH,2,2,2,"[CREL3, SMPL3] -> CRE.LHL2 -> [LHL3, LH.SLPL3]",CRE,3,SMP,3,LH,3,LH.SLP,3
2340,mixed,FB->mix,FB,mix,1,2,1,1,1,1.0,1536,1536.0,CRE.LH,2,2,2,"[LH.SMPL3, SMPL3] -> CRE.LHL2 -> [LHL2, LHL3]",LH.SMP,3,SMP,3,LH,2,LH,3
2340,mixed,FB->FF,FB,FF,2,2,0,1,1,1.0,1458,1458.0,CRE.LH,2,2,2,"[LH.SMPL3, SMPL3] -> CRE.LHL2 -> [LHL3, LH.AVLPL3]",LH.SMP,3,SMP,3,LH,3,LH.AVLP,3
1820,mixed,FB->FF,FB,FF,2,2,0,1,1,1.0,2077,2077.0,CRE.LH,2,2,2,"[MB_CAL3, SMPL3] -> CRE.LHL2 -> [LHL3, LH.SLPL3]",MB_CA,3,SMP,3,LH,3,LH.SLP,3
1820,mixed,mix->FF,mix,FF,2,1,1,1,1,1.0,2062,2062.0,CRE.LH,2,2,2,"[PRW.SLPL2, SMPL3] -> CRE.LHL2 -> [LHL3, LH.SLPL3]",PRW.SLP,2,SMP,3,LH,3,LH.SLP,3
1820,mixed,FB->FF,FB,FF,2,2,0,1,1,1.0,2157,2157.0,CRE.LH,2,2,2,"[SLP.SMPL3, SMPL3] -> CRE.LHL2 -> [LHL3, LH.SLPL3]",SLP.SMP,3,SMP,3,LH,3,LH.SLP,3
1680,mixed,mix->FF,mix,FF,2,1,1,1,1,1.0,1286,1286.0,CRE.LH,2,2,2,"[LH.SMPL3, MB_ML.CREL2] -> CRE.LHL2 -> [LHL3, LH.SLPL3]",LH.SMP,3,MB_ML.CRE,2,LH,3,LH.SLP,3
1638,mixed,FB->mix,FB,mix,1,2,1,1,1,1.0,1605,1605.0,CRE.LH,2,2,2,"[LH.SMPL3, SMPL3] -> CRE.LHL2 -> [LHL2, LH.SLPL3]",LH.SMP,3,SMP,3,LH,2,LH.SLP,3
1638,mixed,FB->FF,FB,FF,2,2,0,1,1,1.0,1527,1527.0,CRE.LH,2,2,2,"[LH.SMPL3, SMPL3] -> CRE.LHL2 -> [LH.AVLPL3, LH.SLPL3]",LH.SMP,3,SMP,3,LH.AVLP,3,LH.SLP,3
1560,mixed,FB->FF,FB,FF,2,2,0,1,1,1.0,1467,1467.0,CRE.LH,2,2,2,"[LH.SMPL3, SMPL3] -> CRE.LHL2 -> [LHL3, MB_CAL3]",LH.SMP,3,SMP,3,LH,3,MB_CA,3
1560,mixed,FB->FF,FB,FF,2,2,0,1,1,1.0,3399,3399.0,CRE.LH,2,2,2,"[LH.SMPL3, SMPL3] -> CRE.LHL2 -> [LHL3, MB_CA.MB_MLL3]",LH.SMP,3,SMP,3,LH,3,MB_CA.MB_ML,3
1560,mixed,mix->mix,mix,mix,1,1,2,1,1,1.0,1499,1499.0,CRE.LH,2,2,2,"[MB_ML.CREL2, SMPL3] -> CRE.LHL2 -> [LHL2, LHL3]",MB_ML.CRE,2,SMP,3,LH,2,LH,3
1560,mixed,mix->FF,mix,FF,2,1,1,1,1,1.0,1421,1421.0,CRE.LH,2,2,2,"[MB_ML.CREL2, SMPL3] -> CRE.LHL2 -> [LHL3, LH.AVLPL3]",MB_ML.CRE,2,SMP,3,LH,3,LH.AVLP,3
1260,mixed,mix->FF,mix,FF,2,1,1,1,1,1.0,1489,1489.0,CRE.LH,2,2,2,"[AL.LHL2, LH.SMPL3] -> CRE.LHL2 -> [LHL3, LH.SLPL3]",AL.LH,2,LH.SMP,3,LH,3,LH.SLP,3
1260,mixed,FB->FF,FB,FF,2,2,0,1,1,1.0,1328,1328.0,CRE.LH,2,2,2,"[CREL3, LH.SMPL3] -> CRE.LHL2 -> [LHL3, LH.SLPL3]",CRE,3,LH.SMP,3,LH,3,LH.SLP,3
1170,mixed,mix->mix,mix,mix,1,1,2,1,1,1.0,1702,1702.0,CRE.LH,2,2,2,"[AL.LHL2, SMPL3] -> CRE.LHL2 -> [LHL2, LHL3]",AL.LH,2,SMP,3,LH,2,LH,3
1170,mixed,mix->FF,mix,FF,2,1,1,1,1,1.0,1624,1624.0,CRE.LH,2,2,2,"[AL.LHL2, SMPL3] -> CRE.LHL2 -> [LHL3, LH.AVLPL3]",AL.LH,2,SMP,3,LH,3,LH.AVLP,3
72,mixed,mix->FB,mix,FB,1,2,1,1,1,1.0,1417,1417.0,CRE.LH,4,2,2,"[AL.SMPL3, SMP.CREL4] -> CRE.LHL4 -> [LHL3, SLPL3]",AL.SMP,3,SMP.CRE,4,LH,3,SLP,3
72,mixed,mix->mix,mix,mix,1,1,2,1,1,1.0,1029,1029.0,CRE.LH,4,2,2,"[AL.SMPL3, SMP.CREL4] -> CRE.LHL4 -> [SLPL3, SLP.SMPL4]",AL.SMP,3,SMP.CRE,4,SLP,3,SLP.SMP,4
72,mixed,lat->FB,lat,FB,0,2,2,1,1,1.0,1425,1425.0,CRE.LH,4,2,2,"[AOTU.CREL4, SMP.CREL4] -> CRE.LHL4 -> [LHL3, SLPL3]",AOTU.CRE,4,SMP.CRE,4,LH,3,SLP,3
72,mixed,lat->mix,lat,mix,0,1,3,1,1,1.0,1037,1037.0,CRE.LH,4,2,2,"[AOTU.CREL4, SMP.CREL4] -> CRE.LHL4 -> [SLPL3, SLP.SMPL4]",AOTU.CRE,4,SMP.CRE,4,SLP,3,SLP.SMP,4
72,mixed,mix->FB,mix,FB,1,2,1,1,1,1.0,1461,1461.0,CRE.LH,4,2,2,"[CREL3, SMP.CREL4] -> CRE.LHL4 -> [LHL3, SLPL3]",CRE,3,SMP.CRE,4,LH,3,SLP,3
72,mixed,mix->mix,mix,mix,1,1,2,1,1,1.0,1073,1073.0,CRE.LH,4,2,2,"[CREL3, SMP.CREL4] -> CRE.LHL4 -> [SLPL3, SLP.SMPL4]",CRE,3,SMP.CRE,4,SLP,3,SLP.SMP,4
72,mixed,lat->FB,lat,FB,0,2,2,1,1,1.0,1547,1547.0,CRE.LH,4,2,2,"[CREL4, SMP.CREL4] -> CRE.LHL4 -> [LHL3, SLPL3]",CRE,4,SMP.CRE,4,LH,3,SLP,3
72,mixed,lat->mix,lat,mix,0,1,3,1,1,1.0,1159,1159.0,CRE.LH,4,2,2,"[CREL4, SMP.CREL4] -> CRE.LHL4 -> [SLPL3, SLP.SMPL4]",CRE,4,SMP.CRE,4,SLP,3,SLP.SMP,4
72,mixed,lat->FB,lat,FB,0,2,2,1,1,1.0,1428,1428.0,CRE.LH,4,2,2,"[LH.CREL4, SMP.CREL4] -> CRE.LHL4 -> [LHL3, SLPL3]",LH.CRE,4,SMP.CRE,4,LH,3,SLP,3
72,mixed,lat->mix,lat,mix,0,1,3,1,1,1.0,1040,1040.0,CRE.LH,4,2,2,"[LH.CREL4, SMP.CREL4] -> CRE.LHL4 -> [SLPL3, SLP.SMPL4]",LH.CRE,4,SMP.CRE,4,SLP,3,SLP.SMP,4
54,mixed,mix->mix,mix,mix,1,1,2,1,1,1.0,883,883.0,CRE.LH,4,2,2,"[AL.SMPL3, SMP.CREL4] -> CRE.LHL4 -> [LHL3, SLP.SMPL4]",AL.SMP,3,SMP.CRE,4,LH,3,SLP.SMP,4
54,mixed,lat->mix,lat,mix,0,1,3,1,1,1.0,891,891.0,CRE.LH,4,2,2,"[AOTU.CREL4, SMP.CREL4] -> CRE.LHL4 -> [LHL3, SLP.SMPL4]",AOTU.CRE,4,SMP.CRE,4,LH,3,SLP.SMP,4
54,mixed,mix->mix,mix,mix,1,1,2,1,1,1.0,927,927.0,CRE.LH,4,2,2,"[CREL3, SMP.CREL4] -> CRE.LHL4 -> [LHL3, SLP.SMPL4]",CRE,3,SMP.CRE,4,LH,3,SLP.SMP,4
54,mixed,lat->mix,lat,mix,0,1,3,1,1,1.0,1013,1013.0,CRE.LH,4,2,2,"[CREL4, SMP.CREL4] -> CRE.LHL4 -> [LHL3, SLP.SMPL4]",CRE,4,SMP.CRE,4,LH,3,SLP.SMP,4
54,mixed,lat->mix,lat,mix,0,1,3,1,1,1.0,894,894.0,CRE.LH,4,2,2,"[LH.CREL4, SMP.CREL4] -> CRE.LHL4 -> [LHL3, SLP.SMPL4]",LH.CRE,4,SMP.CRE,4,LH,3,SLP.SMP,4
48,mixed,mix->FB,mix,FB,1,2,1,1,1,1.0,1330,1330.0,CRE.LH,4,2,2,"[AL.SMPL3, AOTU.CREL4] -> CRE.LHL4 -> [LHL3, SLPL3]",AL.SMP,3,AOTU.CRE,4,LH,3,SLP,3
48,mixed,mix->mix,mix,mix,1,1,2,1,1,1.0,942,942.0,CRE.LH,4,2,2,"[AL.SMPL3, AOTU.CREL4] -> CRE.LHL4 -> [SLPL3, SLP.SMPL4]",AL.SMP,3,AOTU.CRE,4,SLP,3,SLP.SMP,4
48,mixed,FF->FB,FF,FB,2,2,0,1,1,1.0,1366,1366.0,CRE.LH,4,2,2,"[AL.SMPL3, CREL3] -> CRE.LHL4 -> [LHL3, SLPL3]",AL.SMP,3,CRE,3,LH,3,SLP,3
48,mixed,FF->mix,FF,mix,2,1,1,1,1,1.0,978,978.0,CRE.LH,4,2,2,"[AL.SMPL3, CREL3] -> CRE.LHL4 -> [SLPL3, SLP.SMPL4]",AL.SMP,3,CRE,3,SLP,3,SLP.SMP,4
48,mixed,mix->FB,mix,FB,1,2,1,1,1,1.0,1452,1452.0,CRE.LH,4,2,2,"[AL.SMPL3, CREL4] -> CRE.LHL4 -> [LHL3, SLPL3]",AL.SMP,3,CRE,4,LH,3,SLP,3
10,pure_lateral,lat->lat,lat,lat,0,0,4,9,1,1.0,1154,128.222,CRE.MB_ML,2,2,2,"[MB_CA.MB_MLL2, MB_ML.CREL2] -> CRE.MB_MLL2 -> [CRE.LALL2, LAL.ALL2]",MB_CA.MB_ML,2,MB_ML.CRE,2,CRE.LAL,2,LAL.AL,2
258,pure_lateral,lat->lat,lat,lat,0,0,4,16,2,1.149,1272,79.5,CRE.MB_ML,4,2,2,"[CREL4, SMP.CREL4] -> CRE.MB_MLL4 -> [CRE.SIPL4, SLPL4]",CRE,4,SMP.CRE,4,CRE.SIP,4,SLP,4
203,mixed,mix->lat,mix,lat,1,0,3,16,2,1.872,1220,76.25,CRE.MB_ML,4,2,2,"[CREL3, CREL4] -> CRE.MB_MLL4 -> [SMPL4, SMP.CREL4]",CRE,3,CRE,4,SMP,4,SMP.CRE,4
139,pure_lateral,lat->lat,lat,lat,0,0,4,16,2,1.988,1187,74.188,CRE.MB_ML,4,2,2,"[CREL4, LH.CREL4] -> CRE.MB_MLL4 -> [SMPL4, SMP.CREL4]",CRE,4,LH.CRE,4,SMP,4,SMP.CRE,4
139,mixed,mix->lat,mix,lat,1,0,3,16,2,1.988,1988,124.25,CRE.MB_ML,4,2,2,"[CREL4, SMPL3] -> CRE.MB_MLL4 -> [SMPL4, SMP.CREL4]",CRE,4,SMP,3,SMP,4,SMP.CRE,4
128,mixed,mix->lat,mix,lat,1,0,3,16,1,1.0,1280,80.0,CRE.MB_ML,4,2,2,"[CREL3, FBL4] -> CRE.MB_MLL4 -> [SMPL4, SMP.CREL4]",CRE,3,FB,4,SMP,4,SMP.CRE,4
128,pure_lateral,lat->lat,lat,lat,0,0,4,16,1,1.0,1366,85.375,CRE.MB_ML,4,2,2,"[CREL4, FBL4] -> CRE.MB_MLL4 -> [SMPL4, SMP.CREL4]",CRE,4,FB,4,SMP,4,SMP.CRE,4
120,mixed,lat->mix,lat,mix,0,1,3,16,1,1.0,990,61.875,CRE.MB_ML,4,2,2,"[CREL4, SMP.CREL4] -> CRE.MB_MLL4 -> [CRE.SIPL4, SLPL3]",CRE,4,SMP.CRE,4,CRE.SIP,4,SLP,3
99,pure_lateral,lat->lat,lat,lat,0,0,4,16,2,1.581,2184,136.5,CRE.MB_ML,4,2,2,"[CREL4, SMP.CREL4] -> CRE.MB_MLL4 -> [SLPL4, SMPL4]",CRE,4,SMP.CRE,4,SLP,4,SMP,4
96,mixed,mix->lat,mix,lat,1,0,3,16,1,1.0,308,19.25,CRE.MB_ML,4,2,2,"[CREL3, CREL4] -> CRE.MB_MLL4 -> [CRE.SIPL4, SMP.CREL4]",CRE,3,CRE,4,CRE.SIP,4,SMP.CRE,4
96,mixed,mix->lat,mix,lat,1,0,3,16,1,1.0,368,23.0,CRE.MB_ML,4,2,2,"[CREL3, FBL4] -> CRE.MB_MLL4 -> [CRE.SIPL4, SMP.CREL4]",CRE,3,FB,4,CRE.SIP,4,SMP.CRE,4
96,pure_lateral,lat->lat,lat,lat,0,0,4,16,1,1.0,454,28.375,CRE.MB_ML,4,2,2,"[CREL4, FBL4] -> CRE.MB_MLL4 -> [CRE.SIPL4, SMP.CREL4]",CRE,4,FB,4,CRE.SIP,4,SMP.CRE,4
96,mixed,lat->mix,lat,mix,0,1,3,16,1,1.0,1975,123.438,CRE.MB_ML,4,2,2,"[CREL4, SMP.CREL4] -> CRE.MB_MLL4 -> [SLPL3, SLPL4]",CRE,4,SMP.CRE,4,SLP,3,SLP,4
89,mixed,mix->lat,mix,lat,1,0,3,16,2,1.222,1151,71.938,CRE.MB_ML,4,2,2,"[MB_PED.MB_MLL3, SMP.CREL4] -> CRE.MB_MLL4 -> [CRE.SIPL4, SLPL4]",MB_PED.MB_ML,3,SMP.CRE,4,CRE.SIP,4,SLP,4
89,mixed,mix->lat,mix,lat,1,0,3,16,2,1.222,1145,71.562,CRE.MB_ML,4,2,2,"[MB_VL.SMPL3, SMP.CREL4] -> CRE.MB_MLL4 -> [CRE.SIPL4, SLPL4]",MB_VL.SMP,3,SMP.CRE,4,CRE.SIP,4,SLP,4
80,pure_lateral,lat->lat,lat,lat,0,0,4,16,1,1.0,1194,74.625,CRE.MB_ML,4,2,2,"[LH.SMPL4, SMP.CREL4] -> CRE.MB_MLL4 -> [CRE.SIPL4, SLPL4]",LH.SMP,4,SMP.CRE,4,CRE.SIP,4,SLP,4
80,pure_lateral,lat->lat,lat,lat,0,0,4,16,1,1.0,1144,71.5,CRE.MB_ML,4,2,2,"[MB_CA.CREL4, SMP.CREL4] -> CRE.MB_MLL4 -> [CRE.SIPL4, SLPL4]",MB_CA.CRE,4,SMP.CRE,4,CRE.SIP,4,SLP,4
80,pure_lateral,lat->lat,lat,lat,0,0,4,16,1,1.0,1139,71.188,CRE.MB_ML,4,2,2,"[MB_VL.SIPL4, SMP.CREL4] -> CRE.MB_MLL4 -> [CRE.SIPL4, SLPL4]",MB_VL.SIP,4,SMP.CRE,4,CRE.SIP,4,SLP,4
79,mixed,mix->lat,mix,lat,1,0,3,16,2,1.444,1101,68.812,CRE.MB_ML,4,2,2,"[CREL3, LH.CREL4] -> CRE.MB_MLL4 -> [SMPL4, SMP.CREL4]",CRE,3,LH.CRE,4,SMP,4,SMP.CRE,4
79,mixed,FF->lat,FF,lat,2,0,2,16,2,1.444,1902,118.875,CRE.MB_ML,4,2,2,"[CREL3, SMPL3] -> CRE.MB_MLL4 -> [SMPL4, SMP.CREL4]",CRE,3,SMP,3,SMP,4,SMP.CRE,4
78,mixed,mix->lat,mix,lat,1,0,3,16,2,1.899,273,17.062,CRE.MB_ML,4,2,2,"[CREL4, MB_PED.MB_MLL3] -> CRE.MB_MLL4 -> [CRE.SIPL4, SMP.CREL4]",CRE,4,MB_PED.MB_ML,3,CRE.SIP,4,SMP.CRE,4
108,mixed,FB->FF,FB,FF,2,2,0,2,1,1.0,2652,1326.0,CRE.PLP,2,2,2,"[MB_CA.MB_MLL3, MB_ML.CREL3] -> CRE.PLPL2 -> [AVLP.SLPL3, LH.SLPL3]",MB_CA.MB_ML,3,MB_ML.CRE,3,AVLP.SLP,3,LH.SLP,3
108,mixed,FB->FF,FB,FF,2,2,0,2,1,1.0,2619,1309.5,CRE.PLP,2,2,2,"[MB_CA.MB_MLL3, MB_ML.CREL3] -> CRE.PLPL2 -> [GNG.PLPL3, LH.SLPL3]",MB_CA.MB_ML,3,MB_ML.CRE,3,GNG.PLP,3,LH.SLP,3
108,mixed,FB->FF,FB,FF,2,2,0,2,1,1.0,4897,2448.5,CRE.PLP,2,2,2,"[MB_CA.MB_MLL3, MB_ML.CREL3] -> CRE.PLPL2 -> [LH.SLPL3, LOL3]",MB_CA.MB_ML,3,MB_ML.CRE,3,LH.SLP,3,LO,3
108,mixed,FB->FF,FB,FF,2,2,0,2,1,1.0,2831,1415.5,CRE.PLP,2,2,2,"[MB_CA.MB_MLL3, MB_ML.CREL3] -> CRE.PLPL2 -> [LH.SLPL3, LO.PLPL3]",MB_CA.MB_ML,3,MB_ML.CRE,3,LH.SLP,3,LO.PLP,3
108,mixed,FB->FF,FB,FF,2,2,0,2,1,1.0,3345,1672.5,CRE.PLP,2,2,2,"[MB_CA.MB_MLL3, MB_ML.CREL3] -> CRE.PLPL2 -> [LH.SLPL3, SLPL3]",MB_CA.MB_ML,3,MB_ML.CRE,3,LH.SLP,3,SLP,3
108,mixed,FB->FF,FB,FF,2,2,0,2,1,1.0,977,488.5,CRE.PLP,2,2,2,"[MB_CA.MB_PEDL3, MB_ML.CREL3] -> CRE.PLPL2 -> [AVLP.SLPL3, LH.SLPL3]",MB_CA.MB_PED,3,MB_ML.CRE,3,AVLP.SLP,3,LH.SLP,3
108,mixed,FB->FF,FB,FF,2,2,0,2,1,1.0,944,472.0,CRE.PLP,2,2,2,"[MB_CA.MB_PEDL3, MB_ML.CREL3] -> CRE.PLPL2 -> [GNG.PLPL3, LH.SLPL3]",MB_CA.MB_PED,3,MB_ML.CRE,3,GNG.PLP,3,LH.SLP,3
108,mixed,FB->FF,FB,FF,2,2,0,2,1,1.0,3222,1611.0,CRE.PLP,2,2,2,"[MB_CA.MB_PEDL3, MB_ML.CREL3] -> CRE.PLPL2 -> [LH.SLPL3, LOL3]",MB_CA.MB_PED,3,MB_ML.CRE,3,LH.SLP,3,LO,3
108,mixed,FB->FF,FB,FF,2,2,0,2,1,1.0,1156,578.0,CRE.PLP,2,2,2,"[MB_CA.MB_PEDL3, MB_ML.CREL3] -> CRE.PLPL2 -> [LH.SLPL3, LO.PLPL3]",MB_CA.MB_PED,3,MB_ML.CRE,3,LH.SLP,3,LO.PLP,3
108,mixed,FB->FF,FB,FF,2,2,0,2,1,1.0,1670,835.0,CRE.PLP,2,2,2,"[MB_CA.MB_PEDL3, MB_ML.CREL3] -> CRE.PLPL2 -> [LH.SLPL3, SLPL3]",MB_CA.MB_PED,3,MB_ML.CRE,3,LH.SLP,3,SLP,3
108,mixed,FB->FF,FB,FF,2,2,0,2,1,1.0,718,359.0,CRE.PLP,2,2,2,"[MB_ML.CREL3, SMP.CREL3] -> CRE.PLPL2 -> [AVLP.SLPL3, LH.SLPL3]",MB_ML.CRE,3,SMP.CRE,3,AVLP.SLP,3,LH.SLP,3
108,mixed,FB->FF,FB,FF,2,2,0,2,1,1.0,685,342.5,CRE.PLP,2,2,2,"[MB_ML.CREL3, SMP.CREL3] -> CRE.PLPL2 -> [GNG.PLPL3, LH.SLPL3]",MB_ML.CRE,3,SMP.CRE,3,GNG.PLP,3,LH.SLP,3
108,mixed,FB->FF,FB,FF,2,2,0,2,1,1.0,2963,1481.5,CRE.PLP,2,2,2,"[MB_ML.CREL3, SMP.CREL3] -> CRE.PLPL2 -> [LH.SLPL3, LOL3]",MB_ML.CRE,3,SMP.CRE,3,LH.SLP,3,LO,3
