motif_count,hourglass_type,signature,fanin_sig,fanout_sig,n_FWD,n_BWD,n_LAT,n_waist,n_waist_active,n_waist_eff,n_periphery,compression,bottleneck_area,bottleneck_level,k_in,k_out,structure_str,fan_in_0_area,fan_in_0_level,fan_in_1_area,fan_in_1_level,fan_out_0_area,fan_out_0_level,fan_out_1_area,fan_out_1_level
7623348,mixed,LAT->FWD,LAT,FWD,2,0,2,311,56,3.753,73695,236.961,visual_centrifugal,2,2,2,"[centralL2, opticL2] -> visual_centrifugalL2 -> [opticL3, visual_projectionL3]",central,2,optic,2,optic,3,visual_projection,3
7545162,mixed,mix->mix,mix,mix,1,2,1,35584,281,4.816,40755,1.145,optic,2,2,2,"[visual_projectionL2, visual_projectionL3] -> opticL2 -> [opticL1, opticL3]",visual_projection,2,visual_projection,3,optic,1,optic,3
7543428,mixed,BWD->mix,BWD,mix,0,3,1,35584,131,2.3,38121,1.071,optic,2,2,2,"[opticL3, visual_centrifugalL3] -> opticL2 -> [opticL1, visual_projectionL2]",optic,3,visual_centrifugal,3,optic,1,visual_projection,2
7483750,mixed,mix->LAT,mix,LAT,1,1,2,311,67,4.48,46616,149.891,visual_centrifugal,2,2,2,"[centralL1, centralL3] -> visual_centrifugalL2 -> [opticL2, visual_projectionL2]",central,1,central,3,optic,2,visual_projection,2
7461109,mixed,mix->FWD,mix,FWD,3,0,1,35584,77,3.201,33802,0.95,optic,2,2,2,"[visual_projectionL1, visual_projectionL2] -> opticL2 -> [opticL3, visual_projectionL3]",visual_projection,1,visual_projection,2,optic,3,visual_projection,3
7438959,mixed,mix->mix,mix,mix,2,2,0,311,29,3.297,38000,122.186,visual_centrifugal,2,2,2,"[ascendingL3, centralL1] -> visual_centrifugalL2 -> [opticL1, opticL3]",ascending,3,central,1,optic,1,optic,3
7332504,mixed,mix->mix,mix,mix,0,2,2,1062,141,9.749,71515,67.34,visual_projection,2,2,2,"[opticL2, opticL3] -> visual_projectionL2 -> [centralL1, centralL2]",optic,2,optic,3,central,1,central,2
7316991,mixed,BWD->mix,BWD,mix,1,3,0,311,31,4.617,46900,150.804,visual_centrifugal,2,2,2,"[ascendingL3, centralL3] -> visual_centrifugalL2 -> [opticL1, opticL3]",ascending,3,central,3,optic,1,optic,3
7228271,mixed,mix->mix,mix,mix,2,1,1,311,54,5.345,68324,219.691,visual_centrifugal,2,2,2,"[visual_projectionL1, visual_projectionL3] -> visual_centrifugalL2 -> [opticL2, opticL3]",visual_projection,1,visual_projection,3,optic,2,optic,3
7196871,mixed,mix->mix,mix,mix,1,2,1,1062,115,6.167,68324,64.335,visual_projection,2,2,2,"[opticL2, opticL3] -> visual_projectionL2 -> [visual_projectionL1, visual_projectionL3]",optic,2,optic,3,visual_projection,1,visual_projection,3
7116878,mixed,mix->mix,mix,mix,1,1,2,1062,228,20.553,53186,50.081,visual_projection,2,2,2,"[opticL2, visual_projectionL3] -> visual_projectionL2 -> [centralL2, centralL3]",optic,2,visual_projection,3,central,2,central,3
7100872,mixed,mix->mix,mix,mix,1,1,2,81,10,1.082,38422,474.346,visual_centrifugal,3,2,2,"[centralL2, visual_projectionL3] -> visual_centrifugalL3 -> [opticL3, visual_centrifugalL2]",central,2,visual_projection,3,optic,3,visual_centrifugal,2
6983975,mixed,LAT->mix,LAT,mix,1,1,2,311,50,3.395,78014,250.849,visual_centrifugal,2,2,2,"[centralL2, opticL2] -> visual_centrifugalL2 -> [opticL1, opticL3]",central,2,optic,2,optic,1,optic,3
6929410,mixed,mix->mix,mix,mix,2,2,0,311,21,3.992,37594,120.881,visual_centrifugal,2,2,2,"[centralL1, visual_centrifugalL3] -> visual_centrifugalL2 -> [opticL1, opticL3]",central,1,visual_centrifugal,3,optic,1,optic,3
6858994,mixed,mix->mix,mix,mix,2,2,0,35584,25,3.991,39774,1.118,optic,2,2,2,"[opticL3, visual_projectionL1] -> opticL2 -> [opticL1, visual_projectionL3]",optic,3,visual_projection,1,optic,1,visual_projection,3
6832863,mixed,mix->mix,mix,mix,1,2,1,35584,230,1.527,31132,0.875,optic,2,2,2,"[opticL3, visual_centrifugalL1] -> opticL2 -> [visual_projectionL1, visual_projectionL2]",optic,3,visual_centrifugal,1,visual_projection,1,visual_projection,2
6775333,mixed,mix->FWD,mix,FWD,2,1,1,311,53,4.163,42649,137.135,visual_centrifugal,2,2,2,"[ascendingL2, centralL3] -> visual_centrifugalL2 -> [opticL3, visual_projectionL3]",ascending,2,central,3,optic,3,visual_projection,3
6765396,mixed,mix->mix,mix,mix,2,0,2,35584,507,2.043,4133,0.116,optic,2,2,2,"[visual_centrifugalL1, visual_centrifugalL2] -> opticL2 -> [visual_projectionL2, visual_projectionL3]",visual_centrifugal,1,visual_centrifugal,2,visual_projection,2,visual_projection,3
6756372,mixed,LAT->mix,LAT,mix,1,0,3,311,87,6.347,44813,144.093,visual_centrifugal,2,2,2,"[centralL2, visual_projectionL2] -> visual_centrifugalL2 -> [opticL2, visual_projectionL3]",central,2,visual_projection,2,optic,2,visual_projection,3
6750825,mixed,mix->FWD,mix,FWD,2,1,1,45,17,4.454,42251,938.911,visual_centrifugal,1,2,2,"[ascendingL1, centralL2] -> visual_centrifugalL1 -> [opticL2, visual_projectionL2]",ascending,1,central,2,optic,2,visual_projection,2
6744105,mixed,FWD->LAT,FWD,LAT,2,0,2,81,15,1.435,34032,420.148,visual_centrifugal,3,2,2,"[visual_centrifugalL2, visual_projectionL2] -> visual_centrifugalL3 -> [opticL3, visual_projectionL3]",visual_centrifugal,2,visual_projection,2,optic,3,visual_projection,3
6685337,mixed,mix->mix,mix,mix,2,0,2,1062,162,3.447,57505,54.148,visual_projection,2,2,2,"[opticL1, opticL2] -> visual_projectionL2 -> [centralL2, centralL3]",optic,1,optic,2,central,2,central,3
6676923,mixed,FWD->mix,FWD,mix,3,1,0,311,48,4.074,37666,121.113,visual_centrifugal,2,2,2,"[ascendingL1, centralL1] -> visual_centrifugalL2 -> [opticL1, opticL3]",ascending,1,central,1,optic,1,optic,3
6601267,mixed,LAT->mix,LAT,mix,1,0,3,311,61,4.792,72042,231.646,visual_centrifugal,2,2,2,"[centralL2, opticL2] -> visual_centrifugalL2 -> [opticL3, visual_projectionL2]",central,2,optic,2,optic,3,visual_projection,2
6561240,mixed,BWD->mix,BWD,mix,1,2,1,45,1,1.0,52099,1157.756,visual_centrifugal,1,2,2,"[centralL2, sensoryL2] -> visual_centrifugalL1 -> [opticL1, opticL2]",central,2,sensory,2,optic,1,optic,2
6531175,mixed,mix->mix,mix,mix,2,1,1,311,74,2.196,48269,155.206,visual_centrifugal,2,2,2,"[centralL1, centralL3] -> visual_centrifugalL2 -> [opticL2, visual_projectionL3]",central,1,central,3,optic,2,visual_projection,3
6496355,mixed,BWD->mix,BWD,mix,1,2,1,311,69,2.867,43156,138.765,visual_centrifugal,2,2,2,"[centralL3, visual_projectionL3] -> visual_centrifugalL2 -> [opticL3, visual_projectionL2]",central,3,visual_projection,3,optic,3,visual_projection,2
6466378,mixed,mix->mix,mix,mix,2,1,1,311,33,6.522,68396,219.923,visual_centrifugal,2,2,2,"[ascendingL1, visual_projectionL3] -> visual_centrifugalL2 -> [opticL2, opticL3]",ascending,1,visual_projection,3,optic,2,optic,3
6365895,mixed,mix->mix,mix,mix,1,1,2,45,3,2.457,43175,959.444,visual_centrifugal,1,2,2,"[ascendingL2, descendingL1] -> visual_centrifugalL1 -> [opticL1, opticL2]",ascending,2,descending,1,optic,1,optic,2
6340666,mixed,mix->FWD,mix,FWD,2,1,1,35584,41,1.698,33051,0.929,optic,2,2,2,"[opticL3, visual_centrifugalL2] -> opticL2 -> [visual_centrifugalL3, visual_projectionL3]",optic,3,visual_centrifugal,2,visual_centrifugal,3,visual_projection,3
6320760,mixed,mix->mix,mix,mix,1,2,1,311,37,2.55,45414,146.026,visual_centrifugal,2,2,2,"[visual_projectionL1, visual_projectionL3] -> visual_centrifugalL2 -> [opticL1, opticL2]",visual_projection,1,visual_projection,3,optic,1,optic,2
6312208,mixed,LAT->FWD,LAT,FWD,2,0,2,311,58,3.955,69305,222.846,visual_centrifugal,2,2,2,"[opticL2, visual_projectionL2] -> visual_centrifugalL2 -> [opticL3, visual_projectionL3]",optic,2,visual_projection,2,optic,3,visual_projection,3
6271716,mixed,LAT->mix,LAT,mix,1,0,3,45,3,2.712,42773,950.511,visual_centrifugal,1,2,2,"[ascendingL1, descendingL1] -> visual_centrifugalL1 -> [opticL1, opticL2]",ascending,1,descending,1,optic,1,optic,2
6232183,mixed,LAT->mix,LAT,mix,1,1,2,35584,39,2.149,31362,0.881,optic,2,2,2,"[visual_centrifugalL2, visual_projectionL2] -> opticL2 -> [opticL3, visual_centrifugalL1]",visual_centrifugal,2,visual_projection,2,optic,3,visual_centrifugal,1
6229700,mixed,BWD->mix,BWD,mix,1,2,1,35584,35,4.182,33051,0.929,optic,2,2,2,"[opticL3, visual_centrifugalL3] -> opticL2 -> [visual_centrifugalL2, visual_projectionL3]",optic,3,visual_centrifugal,3,visual_centrifugal,2,visual_projection,3
6208414,mixed,BWD->FWD,BWD,FWD,2,2,0,311,30,3.356,42581,136.916,visual_centrifugal,2,2,2,"[ascendingL3, centralL3] -> visual_centrifugalL2 -> [opticL3, visual_projectionL3]",ascending,3,central,3,optic,3,visual_projection,3
6184062,mixed,mix->LAT,mix,LAT,1,1,2,35584,120,2.285,31362,0.881,optic,2,2,2,"[opticL3, visual_centrifugalL1] -> opticL2 -> [visual_centrifugalL2, visual_projectionL2]",optic,3,visual_centrifugal,1,visual_centrifugal,2,visual_projection,2
6169003,mixed,LAT->mix,LAT,mix,1,0,3,311,14,3.617,71032,228.399,visual_centrifugal,2,2,2,"[centralL2, descendingL2] -> visual_centrifugalL2 -> [opticL2, opticL3]",central,2,descending,2,optic,2,optic,3
6139087,mixed,mix->mix,mix,mix,2,0,2,311,31,9.608,66236,212.977,visual_centrifugal,2,2,2,"[ascendingL1, ascendingL2] -> visual_centrifugalL2 -> [opticL2, opticL3]",ascending,1,ascending,2,optic,2,optic,3
6118048,mixed,mix->FWD,mix,FWD,3,0,1,311,77,4.019,38646,124.264,visual_centrifugal,2,2,2,"[centralL1, centralL2] -> visual_centrifugalL2 -> [opticL3, visual_projectionL3]",central,1,central,2,optic,3,visual_projection,3
6093394,mixed,mix->mix,mix,mix,0,2,2,311,15,2.219,43823,140.91,visual_centrifugal,2,2,2,"[descendingL3, visual_projectionL2] -> visual_centrifugalL2 -> [opticL1, opticL2]",descending,3,visual_projection,2,optic,1,optic,2
6060682,mixed,mix->mix,mix,mix,2,1,1,311,68,2.829,40976,131.756,visual_centrifugal,2,2,2,"[centralL1, centralL3] -> visual_centrifugalL2 -> [opticL3, visual_projectionL2]",central,1,central,3,optic,3,visual_projection,2
6002633,mixed,mix->mix,mix,mix,2,2,0,35584,201,2.603,32785,0.921,optic,2,2,2,"[opticL3, visual_centrifugalL1] -> opticL2 -> [visual_projectionL1, visual_projectionL3]",optic,3,visual_centrifugal,1,visual_projection,1,visual_projection,3
5996144,mixed,BWD->mix,BWD,mix,0,3,1,35584,10,1.737,31132,0.875,optic,2,2,2,"[opticL3, visual_centrifugalL3] -> opticL2 -> [visual_centrifugalL1, visual_projectionL2]",optic,3,visual_centrifugal,3,visual_centrifugal,1,visual_projection,2
5953907,mixed,FWD->mix,FWD,mix,2,1,1,81,23,1.698,71291,880.136,visual_centrifugal,3,2,2,"[centralL2, visual_centrifugalL2] -> visual_centrifugalL3 -> [opticL2, opticL3]",central,2,visual_centrifugal,2,optic,2,optic,3
5911781,mixed,mix->mix,mix,mix,2,0,2,35584,1275,3.748,38351,1.078,optic,2,2,2,"[opticL1, visual_centrifugalL2] -> opticL2 -> [opticL3, visual_projectionL2]",optic,1,visual_centrifugal,2,optic,3,visual_projection,2
5875424,mixed,mix->mix,mix,mix,0,2,2,35584,44,2.504,38351,1.078,optic,2,2,2,"[opticL3, visual_projectionL2] -> opticL2 -> [opticL1, visual_centrifugalL2]",optic,3,visual_projection,2,optic,1,visual_centrifugal,2
5866818,mixed,mix->mix,mix,mix,1,1,2,81,19,1.153,39173,483.617,visual_centrifugal,3,2,2,"[centralL2, visual_projectionL3] -> visual_centrifugalL3 -> [opticL3, visual_projectionL2]",central,2,visual_projection,3,optic,3,visual_projection,2
5839667,mixed,mix->mix,mix,mix,2,1,1,311,39,3.224,42511,136.691,visual_centrifugal,2,2,2,"[centralL2, visual_projectionL1] -> visual_centrifugalL2 -> [opticL1, opticL3]",central,2,visual_projection,1,optic,1,optic,3
5812977,mixed,BWD->mix,BWD,mix,1,3,0,311,21,4.144,46494,149.498,visual_centrifugal,2,2,2,"[centralL3, visual_centrifugalL3] -> visual_centrifugalL2 -> [opticL1, opticL3]",central,3,visual_centrifugal,3,optic,1,optic,3
5800817,mixed,mix->mix,mix,mix,1,1,2,45,16,2.086,13332,296.267,visual_centrifugal,1,2,2,"[centralL1, centralL2] -> visual_centrifugalL1 -> [opticL1, visual_centrifugalL2]",central,1,central,2,optic,1,visual_centrifugal,2
5779919,mixed,mix->mix,mix,mix,2,1,1,35584,143,1.878,31132,0.875,optic,2,2,2,"[visual_centrifugalL1, visual_centrifugalL3] -> opticL2 -> [opticL3, visual_projectionL2]",visual_centrifugal,1,visual_centrifugal,3,optic,3,visual_projection,2
5755416,mixed,mix->FWD,mix,FWD,3,0,1,35584,115,2.825,33051,0.929,optic,2,2,2,"[visual_centrifugalL2, visual_projectionL1] -> opticL2 -> [opticL3, visual_projectionL3]",visual_centrifugal,2,visual_projection,1,optic,3,visual_projection,3
5739724,mixed,mix->mix,mix,mix,1,2,1,1062,67,4.411,68288,64.301,visual_projection,2,2,2,"[opticL2, opticL3] -> visual_projectionL2 -> [visual_centrifugalL1, visual_projectionL3]",optic,2,optic,3,visual_centrifugal,1,visual_projection,3
5734991,mixed,mix->mix,mix,mix,2,2,0,311,43,4.642,46566,149.73,visual_centrifugal,2,2,2,"[ascendingL1, centralL3] -> visual_centrifugalL2 -> [opticL1, opticL3]",ascending,1,central,3,optic,1,optic,3
5734846,mixed,mix->mix,mix,mix,1,1,2,35584,164,2.113,4169,0.117,optic,2,2,2,"[visual_centrifugalL2, visual_centrifugalL3] -> opticL2 -> [visual_projectionL2, visual_projectionL3]",visual_centrifugal,2,visual_centrifugal,3,visual_projection,2,visual_projection,3
5713109,mixed,mix->mix,mix,mix,0,2,2,1062,97,8.02,71025,66.879,visual_projection,2,2,2,"[opticL2, opticL3] -> visual_projectionL2 -> [centralL2, visual_centrifugalL1]",optic,2,optic,3,central,2,visual_centrifugal,1
5705006,mixed,mix->mix,mix,mix,1,1,2,311,55,6.928,66671,214.376,visual_centrifugal,2,2,2,"[visual_centrifugalL3, visual_projectionL2] -> visual_centrifugalL2 -> [opticL2, opticL3]",visual_centrifugal,3,visual_projection,2,optic,2,optic,3
5639140,mixed,mix->mix,mix,mix,1,2,1,1062,36,4.014,75277,70.882,visual_projection,2,2,2,"[opticL2, opticL3] -> visual_projectionL2 -> [opticL1, visual_projectionL3]",optic,2,optic,3,optic,1,visual_projection,3
5626645,mixed,BWD->mix,BWD,mix,0,3,1,35584,131,1.662,31168,0.876,optic,2,2,2,"[opticL3, visual_centrifugalL3] -> opticL2 -> [visual_projectionL1, visual_projectionL2]",optic,3,visual_centrifugal,3,visual_projection,1,visual_projection,2
5581584,mixed,BWD->mix,BWD,mix,1,2,1,35584,31,1.401,33802,0.95,optic,2,2,2,"[opticL3, visual_projectionL3] -> opticL2 -> [visual_centrifugalL3, visual_projectionL2]",optic,3,visual_projection,3,visual_centrifugal,3,visual_projection,2
5578947,mixed,mix->LAT,mix,LAT,1,0,3,81,21,1.53,42405,523.519,visual_centrifugal,3,2,2,"[centralL3, visual_centrifugalL2] -> visual_centrifugalL3 -> [opticL3, visual_projectionL3]",central,3,visual_centrifugal,2,optic,3,visual_projection,3
5535255,mixed,FWD->mix,FWD,mix,2,1,1,29944,1465,4.31,39672,1.325,optic,3,2,2,"[opticL2, visual_centrifugalL2] -> opticL3 -> [visual_projectionL2, visual_projectionL3]",optic,2,visual_centrifugal,2,visual_projection,2,visual_projection,3
5531997,mixed,LAT->mix,LAT,mix,1,1,2,35584,186,2.133,31398,0.882,optic,2,2,2,"[visual_centrifugalL2, visual_projectionL2] -> opticL2 -> [opticL3, visual_projectionL1]",visual_centrifugal,2,visual_projection,2,optic,3,visual_projection,1
5476088,mixed,BWD->mix,BWD,mix,1,3,0,311,56,7.086,49128,157.968,visual_centrifugal,2,2,2,"[centralL3, visual_projectionL3] -> visual_centrifugalL2 -> [opticL1, opticL3]",central,3,visual_projection,3,optic,1,optic,3
5443101,mixed,mix->mix,mix,mix,1,1,2,45,10,2.334,43761,972.467,visual_centrifugal,1,2,2,"[visual_projectionL1, visual_projectionL2] -> visual_centrifugalL1 -> [opticL1, opticL2]",visual_projection,1,visual_projection,2,optic,1,optic,2
5434334,mixed,mix->mix,mix,mix,1,1,2,311,20,5.301,66733,214.576,visual_centrifugal,2,2,2,"[descendingL3, visual_projectionL2] -> visual_centrifugalL2 -> [opticL2, opticL3]",descending,3,visual_projection,2,optic,2,optic,3
5350239,mixed,mix->FWD,mix,FWD,2,1,1,1062,157,10.657,77678,73.143,visual_projection,2,2,2,"[opticL2, visual_projectionL3] -> visual_projectionL2 -> [centralL3, opticL3]",optic,2,visual_projection,3,central,3,optic,3
5277529,mixed,mix->mix,mix,mix,2,2,0,311,52,4.174,40228,129.35,visual_centrifugal,2,2,2,"[centralL1, visual_projectionL3] -> visual_centrifugalL2 -> [opticL1, opticL3]",central,1,visual_projection,3,optic,1,optic,3
5264346,mixed,mix->FWD,mix,FWD,3,1,0,35584,142,2.283,32785,0.921,optic,2,2,2,"[visual_centrifugalL1, visual_centrifugalL3] -> opticL2 -> [opticL3, visual_projectionL3]",visual_centrifugal,1,visual_centrifugal,3,optic,3,visual_projection,3
5190925,mixed,BWD->mix,BWD,mix,1,3,0,35584,10,2.213,32785,0.921,optic,2,2,2,"[opticL3, visual_centrifugalL3] -> opticL2 -> [visual_centrifugalL1, visual_projectionL3]",optic,3,visual_centrifugal,3,visual_centrifugal,1,visual_projection,3
5180086,mixed,mix->mix,mix,mix,0,2,2,311,6,1.923,43157,138.768,visual_centrifugal,2,2,2,"[ascendingL3, descendingL2] -> visual_centrifugalL2 -> [opticL1, opticL2]",ascending,3,descending,2,optic,1,optic,2
5173227,mixed,mix->mix,mix,mix,2,1,1,35584,410,5.344,40755,1.145,optic,2,2,2,"[opticL1, visual_projectionL3] -> opticL2 -> [opticL3, visual_projectionL2]",optic,1,visual_projection,3,optic,3,visual_projection,2
5157873,mixed,BWD->mix,BWD,mix,1,3,0,35584,121,2.768,32821,0.922,optic,2,2,2,"[opticL3, visual_centrifugalL3] -> opticL2 -> [visual_projectionL1, visual_projectionL3]",optic,3,visual_centrifugal,3,visual_projection,1,visual_projection,3
5125664,mixed,LAT->FWD,LAT,FWD,2,0,2,311,53,4.461,38666,124.328,visual_centrifugal,2,2,2,"[ascendingL2, centralL2] -> visual_centrifugalL2 -> [opticL3, visual_projectionL3]",ascending,2,central,2,optic,3,visual_projection,3
5120131,mixed,mix->mix,mix,mix,1,1,2,311,46,3.498,69305,222.846,visual_centrifugal,2,2,2,"[opticL3, visual_projectionL2] -> visual_centrifugalL2 -> [opticL2, visual_projectionL3]",optic,3,visual_projection,2,optic,2,visual_projection,3
5073402,mixed,BWD->LAT,BWD,LAT,0,2,2,311,68,2.396,48796,156.9,visual_centrifugal,2,2,2,"[centralL3, visual_projectionL3] -> visual_centrifugalL2 -> [opticL2, visual_projectionL2]",central,3,visual_projection,3,optic,2,visual_projection,2
5028965,mixed,mix->mix,mix,mix,2,1,1,311,18,5.722,66206,212.881,visual_centrifugal,2,2,2,"[centralL1, descendingL3] -> visual_centrifugalL2 -> [opticL2, opticL3]",central,1,descending,3,optic,2,optic,3
4956887,mixed,mix->mix,mix,mix,1,1,2,311,48,1.238,69305,222.846,visual_centrifugal,2,2,2,"[opticL2, opticL3] -> visual_centrifugalL2 -> [visual_projectionL2, visual_projectionL3]",optic,2,optic,3,visual_projection,2,visual_projection,3
4943658,mixed,LAT->mix,LAT,mix,0,1,3,311,9,1.924,43732,140.617,visual_centrifugal,2,2,2,"[descendingL2, visual_projectionL2] -> visual_centrifugalL2 -> [opticL1, opticL2]",descending,2,visual_projection,2,optic,1,optic,2
4919121,mixed,mix->mix,mix,mix,1,1,2,311,62,3.098,69305,222.846,visual_centrifugal,2,2,2,"[opticL2, visual_projectionL3] -> visual_centrifugalL2 -> [opticL3, visual_projectionL2]",optic,2,visual_projection,3,optic,3,visual_projection,2
4911536,mixed,mix->mix,mix,mix,1,2,1,35584,392,5.069,40004,1.124,optic,2,2,2,"[visual_centrifugalL2, visual_projectionL3] -> opticL2 -> [opticL1, opticL3]",visual_centrifugal,2,visual_projection,3,optic,1,optic,3
4906019,mixed,mix->FWD,mix,FWD,2,1,1,45,16,5.271,37736,838.578,visual_centrifugal,1,2,2,"[ascendingL2, centralL1] -> visual_centrifugalL1 -> [opticL2, visual_projectionL2]",ascending,2,central,1,optic,2,visual_projection,2
4891289,mixed,mix->FWD,mix,FWD,2,1,1,311,28,3.283,38598,124.109,visual_centrifugal,2,2,2,"[ascendingL3, centralL2] -> visual_centrifugalL2 -> [opticL3, visual_projectionL3]",ascending,3,central,2,optic,3,visual_projection,3
4830395,mixed,mix->FWD,mix,FWD,3,0,1,1062,111,4.439,68288,64.301,visual_projection,2,2,2,"[opticL2, visual_centrifugalL1] -> visual_projectionL2 -> [opticL3, visual_projectionL3]",optic,2,visual_centrifugal,1,optic,3,visual_projection,3
4746297,mixed,mix->mix,mix,mix,2,1,1,311,22,6.764,66168,212.759,visual_centrifugal,2,2,2,"[ascendingL1, ascendingL3] -> visual_centrifugalL2 -> [opticL2, opticL3]",ascending,1,ascending,3,optic,2,optic,3
4736320,mixed,BWD->LAT,BWD,LAT,0,2,2,35584,38,2.138,31398,0.882,optic,2,2,2,"[opticL3, visual_centrifugalL3] -> opticL2 -> [visual_centrifugalL2, visual_projectionL2]",optic,3,visual_centrifugal,3,visual_centrifugal,2,visual_projection,2
4680188,mixed,mix->mix,mix,mix,1,2,1,5452,70,4.722,19750,3.623,central,2,2,2,"[centralL3, sensoryL1] -> centralL2 -> [centralL1, sensoryL2]",central,3,sensory,1,central,1,sensory,2
4662746,mixed,mix->mix,mix,mix,1,1,2,311,52,3.744,48289,155.27,visual_centrifugal,2,2,2,"[ascendingL2, centralL3] -> visual_centrifugalL2 -> [opticL2, visual_projectionL3]",ascending,2,central,3,optic,2,visual_projection,3
4642550,mixed,mix->mix,mix,mix,2,0,2,311,76,3.039,44286,142.399,visual_centrifugal,2,2,2,"[centralL1, centralL2] -> visual_centrifugalL2 -> [opticL2, visual_projectionL3]",central,1,central,2,optic,2,visual_projection,3
4630316,mixed,BWD->mix,BWD,mix,1,2,1,1062,207,10.226,47546,44.77,visual_projection,2,2,2,"[opticL3, visual_projectionL3] -> visual_projectionL2 -> [centralL2, centralL3]",optic,3,visual_projection,3,central,2,central,3
4622450,mixed,mix->mix,mix,mix,2,1,1,311,29,3.934,13102,42.129,visual_centrifugal,2,2,2,"[centralL1, centralL2] -> visual_centrifugalL2 -> [opticL1, visual_centrifugalL3]",central,1,central,2,optic,1,visual_centrifugal,3
4592868,mixed,BWD->mix,BWD,mix,1,2,1,45,1,1.0,47709,1060.2,visual_centrifugal,1,2,2,"[sensoryL2, visual_projectionL2] -> visual_centrifugalL1 -> [opticL1, opticL2]",sensory,2,visual_projection,2,optic,1,optic,2
4584411,mixed,mix->mix,mix,mix,1,1,2,311,65,3.357,39173,125.958,visual_centrifugal,2,2,2,"[centralL2, visual_projectionL3] -> visual_centrifugalL2 -> [opticL3, visual_projectionL2]",central,2,visual_projection,3,optic,3,visual_projection,2
4562111,mixed,LAT->mix,LAT,mix,0,1,3,311,9,2.002,43225,138.987,visual_centrifugal,2,2,2,"[ascendingL2, descendingL2] -> visual_centrifugalL2 -> [opticL1, opticL2]",ascending,2,descending,2,optic,1,optic,2
4560730,mixed,BWD->mix,BWD,mix,1,2,1,311,34,3.264,40928,131.601,visual_centrifugal,2,2,2,"[ascendingL3, centralL3] -> visual_centrifugalL2 -> [opticL3, visual_projectionL2]",ascending,3,central,3,optic,3,visual_projection,2
4557414,mixed,mix->mix,mix,mix,1,1,2,311,51,3.686,40996,131.82,visual_centrifugal,2,2,2,"[ascendingL2, centralL3] -> visual_centrifugalL2 -> [opticL3, visual_projectionL2]",ascending,2,central,3,optic,3,visual_projection,2
4444662,mixed,mix->mix,mix,mix,2,0,2,311,73,4.032,36993,118.949,visual_centrifugal,2,2,2,"[centralL1, centralL2] -> visual_centrifugalL2 -> [opticL3, visual_projectionL2]",central,1,central,2,optic,3,visual_projection,2
4435485,mixed,mix->mix,mix,mix,2,1,1,311,34,4.609,45635,146.736,visual_centrifugal,2,2,2,"[centralL1, centralL3] -> visual_centrifugalL2 -> [opticL2, visual_centrifugalL3]",central,1,central,3,optic,2,visual_centrifugal,3
4385293,mixed,mix->mix,mix,mix,1,1,2,311,71,1.775,18664,60.013,visual_centrifugal,2,2,2,"[centralL2, centralL3] -> visual_centrifugalL2 -> [visual_projectionL2, visual_projectionL3]",central,2,central,3,visual_projection,2,visual_projection,3
4360920,mixed,mix->mix,mix,mix,2,0,2,35584,87,2.289,31398,0.882,optic,2,2,2,"[visual_centrifugalL2, visual_projectionL1] -> opticL2 -> [opticL3, visual_projectionL2]",visual_centrifugal,2,visual_projection,1,optic,3,visual_projection,2
4358891,mixed,BWD->mix,BWD,mix,1,2,1,1062,110,3.126,42405,39.929,visual_projection,2,2,2,"[opticL3, visual_projectionL3] -> visual_projectionL2 -> [centralL3, visual_centrifugalL2]",optic,3,visual_projection,3,central,3,visual_centrifugal,2
4336405,mixed,FWD->mix,FWD,mix,3,0,1,311,17,3.409,73097,235.039,visual_centrifugal,2,2,2,"[centralL1, opticL1] -> visual_centrifugalL2 -> [opticL2, opticL3]",central,1,optic,1,optic,2,optic,3
4235503,mixed,mix->mix,mix,mix,2,2,0,35584,260,6.089,39774,1.118,optic,2,2,2,"[opticL1, opticL3] -> opticL2 -> [visual_projectionL1, visual_projectionL3]",optic,1,optic,3,visual_projection,1,visual_projection,3
4228174,mixed,mix->mix,mix,mix,1,2,1,35584,33,2.264,33766,0.949,optic,2,2,2,"[visual_projectionL2, visual_projectionL3] -> opticL2 -> [opticL3, visual_centrifugalL1]",visual_projection,2,visual_projection,3,optic,3,visual_centrifugal,1
4221977,mixed,FWD->mix,FWD,mix,3,0,1,311,30,7.566,66108,212.566,visual_centrifugal,2,2,2,"[centralL1, visual_centrifugalL1] -> visual_centrifugalL2 -> [opticL2, opticL3]",central,1,visual_centrifugal,1,optic,2,optic,3
4198060,mixed,mix->mix,mix,mix,1,2,1,311,46,4.52,81997,263.656,visual_centrifugal,2,2,2,"[centralL3, opticL2] -> visual_centrifugalL2 -> [opticL1, opticL3]",central,3,optic,2,optic,1,optic,3
4167179,mixed,mix->mix,mix,mix,0,2,2,1062,125,10.122,71061,66.912,visual_projection,2,2,2,"[opticL2, opticL3] -> visual_projectionL2 -> [centralL2, visual_projectionL1]",optic,2,optic,3,central,2,visual_projection,1
4159579,mixed,mix->FWD,mix,FWD,2,1,1,1062,67,9.805,75044,70.663,visual_projection,2,2,2,"[opticL2, opticL3] -> visual_projectionL2 -> [centralL3, visual_centrifugalL3]",optic,2,optic,3,central,3,visual_centrifugal,3
